0;1;2;3;4;5
22;2 февраля 2022 года;Новость;О чем говорят тренды: уверенный рост экономики в конце 2021 года;"Значимое ускорение роста произошло в большинстве отраслей. Кредитование по-прежнему существенно влияло на увеличение спроса в экономике. Это сопровождалось высокими темпами роста потребительских цен в декабре — начале января, в том числе их наиболее устойчивых компонент.
С учетом постепенного действия денежно-кредитной и макропруденциальной политики дезинфляционное влияние от решений, принятых в течение 2021 года, будет со временем увеличиваться.
Ослабление эффекта от разовых проинфляционных факторов, действовавших на рынках отдельных товаров и услуг в 2021 году, дополнительно усилит дезинфляционные тенденции. Более подробно читайте в бюллетене «О чем говорят тренды».";https://www.cbr.ru/press/event/?id=12654
23;2 февраля 2022 года;Новость;Уральский форум по информационной безопасности в 2022 году не состоится;Банк России из-за ухудшения ситуации с распространением коронавирусной инфекции принял решение отменить в 2022 году Уральский форум «Информационная безопасность финансовой сферы», который  планировалось провести с 14 по 18 февраля.;https://www.cbr.ru/press/event/?id=12653
24;2 февраля 2022 года;Новость;Инфляционные ожидания в январе оставались высокими;"Инфляционные ожидания населения в январе снизились, но оставались вблизи многолетних максимумов.
Медианная оценка ожидаемой в ближайшие 12 месяцев инфляции уменьшилась до 13,7%. Краткосрочные ценовые ожидания предприятий возросли, обновив максимумы 2021 года.
Более подробно читайте в очередном комментарии Банка России «Инфляционные ожидания и потребительские настроения».";https://www.cbr.ru/press/event/?id=12651
25;2 февраля 2022 года;Новость;Вышел учебник по финансовой грамотности для вузов;"Авторский коллектив экономического факультета МГУ им. М.В. Ломоносова по заказу Банка России разработал учебно-методический комплект, состоящий из учебника, практикума с задачами и кейсами из реальной жизни, а также методических рекомендаций для преподавателей вузов.
В учебнике студенты найдут ответы на наиболее важные и актуальные вопросы по финансовым темам: о кредитах и депозитах, страховании, пенсионном обеспечении, финансовой безопасности и платежных картах. Отдельные разделы посвящены возможностям и рискам начинающих инвесторов и предпринимателей, финансовым инструментам для создания и развития собственного бизнеса и мерам государственной поддержки предпринимательства.
Методические рекомендации содержат советы по организации обучения, формам подачи материала и примерную рабочую программу.
«Сегодня финансовая грамотность включена в образовательные программы всех российских вузов, ее изучают и будущие экономисты, и медики, и инженеры, и юристы, — отметил Михаил Мамута, руководитель Службы по защите прав потребителей и обеспечению доступности финансовых услуг Банка России. — Потому что каждому выпускнику вуза нужно уметь управлять личными финансами, знать, как сохранить и приумножить свои деньги, владеть приемами защиты от мошенников. На это и нацелен наш учебник».
«Мы постарались сделать учебник одновременно и точным с точки зрения изложения правовых норм, и интересным для студентов, — рассказал руководитель авторского коллектива Ростислав Кокорев, заведующий лабораторией финансовой грамотности экономического факультета МГУ. — Это непростая задача, но ее надо решать, если мы хотим, чтобы учебник был востребован поколением Z».
Свободно скачать комплект можно на сайте «Финансовая культура». Изданные учебники, практикумы и методические рекомендации планируется направить примерно в 200 вузов, которые сотрудничают с Банком России.";https://www.cbr.ru/press/event/?id=12652
26;28 января 2022 года;Новость;Банки будут обязаны раскрывать условия вкладов в простой и наглядной форме;"Таблица с основными условиями вклада должна размещаться в начале договора, а также на сайте и в офисах банка.
Это предусматривает проект Указания Банка России, который включает табличную форму и пояснения к порядку ее заполнения. Полный перечень условий, которые должны фиксироваться в таблице, установлен законом, вступающим в силу 3 июля 2022 года.
В частности, в таблице должны указываться величина ставки, а при наличии нескольких ставок — условие и период применения каждой из них, а также порядок выплаты процентов, ограничения на пополнение вклада и досрочное снятие денег, возможность и порядок продления договора.
«Мы видели много примеров, когда банки предлагали вклады с хорошими процентами, а на деле оказывалось, что получить их не так-то просто — нужно в придачу открыть брокерский счет, купить полис страхования жизни или положить большую сумму, — отметил руководитель Службы по защите прав потребителей и обеспечению доступности финансовых услуг Банка России Михаил Мамута. — Теперь вкладчик сразу увидит все эти условия, сможет правильно оценить доходность вклада и выбрать наилучшее предложение».";https://www.cbr.ru/press/event/?id=12648
27;28 января 2022 года;Новость;В декабре существенно выросли темпы роста ипотеки;"Декабрьский темп роста ипотеки был рекордным в 2021 году — 3,2% с учетом секьюритизации, а годовой рост превысил 30%, превзойдя результат 2020 года (около 25%), говорится в информационно-аналитическом материале «О развитии банковского сектора Российской Федерации в декабре 2021 года».
Рост потребительского кредитования за месяц составил около 0,9% с корректировкой на списание и продажи проблемных кредитов. За год потребительские кредиты увеличились на 20,1% против роста на 8,8% годом ранее.
Корпоративное кредитование в декабре ускорилось в два раза по сравнению с предыдущим месяцем (+1,2% в декабре, +0,6% в ноябре), а годовой рост в 11,7% оказался даже выше, чем в стрессовом 2020 году.
Средства населения в банках за месяц выросли на 4,6%, что характерно для конца года, когда выплачиваются премии и авансируются социальные платежи за январь. Всего с начала года этот показатель увеличился на 5,7% (4,2% в 2020 году), что связано в том числе с ростом доходности вкладов. Также в декабре был существенный приток средств компаний (+4,9%), а за год он достиг рекордных значений за последние 10 лет — 18% (в 2020 году — 15,8%).
Чистая прибыль банковского сектора в декабре составила 111 млрд рублей, что почти в два раза ниже среднемесячного уровня в году. За 2021 год банки заработали 2,4 трлн рублей — в 1,5 раза больше прибыли за 2020 год (1,6 трлн рублей), это в основном связано с ростом бизнеса и низкими расходами на резервы.
Презентация «Результаты банковского сектора за 2021 год»";https://www.cbr.ru/press/event/?id=12645
28;27 января 2022 года;Новость;Платежный баланс: профицит текущего счета в 2021 году достиг исторического максимума;"Увеличение положительного сальдо счета текущих операций произошло вследствие опережающего роста стоимостного объема экспорта в основном из-за взлета мировых цен на сырьевые товары.
По отдельным позициям вырос и физический объем экспорта в IV квартале 2021 года по сравнению с тем же периодом 2020 года. В частности, значительно расширились зарубежные поставки российских вакцин. Поддержку экспорту оказало ослабление ограничений добычи нефти в рамках ОПЕК+. В то же время физический объем вывоза металлов сократился из-за экспортных пошлин.
Стоимостный объем импорта товаров в IV квартале 2021 года вновь существенно превысил уровень соответствующего квартала 2019 года, хотя его увеличение по сравнению с аналогичным периодом 2020 года замедлилось в том числе из-за производственных ограничений в мире.
Более подробно читайте в ежеквартальном выпуске информационно-аналитического комментария «Платежный баланс Российской Федерации».";https://www.cbr.ru/press/event/?id=12644
29;27 января 2022 года;Новость;Структура наличной денежной массы: итоги 2021 года;"Объем наличных денег в обращении на 1 января 2022 года составил 14,1 трлн рублей, что на 0,7 трлн рублей, или почти 5%, больше показателя годом ранее, свидетельствуют данные Банка России.
В общем количестве банкнот выросла доля пятитысячных купюр (с 31 до 33%), при этом уменьшилась доля банкнот в 1000 рублей (с 23 до 22%) и 500 рублей (с 8 до 7%).
«Ситуация со спросом на наличные в 2021 году приближалась к средним значениям прошлых лет, наблюдались в основном сезонные колебания объема наличных в обращении. В декабре отмечался традиционный предновогодний всплеск спроса, что в целом соответствовало прогнозу Банка России», — отметил заместитель Председателя Банка России Михаил Алексеев.";https://www.cbr.ru/press/event/?id=12641
30;26 января 2022 года;Новость;Выбор аудитора в финансовой организации: диалог с регулятором;"Банк России обсудил с представителями финансовых организаций, в том числе банков, страховых организаций, негосударственных пенсионных фондов, вопросы взаимодействия с внешним аудитором.
В 2020 году регулятор выпустил рекомендации по организации управления рисками, внутреннего контроля, внутреннего аудита, работы комитета совета директоров (наблюдательного совета) по аудиту в публичных акционерных обществах. Они предусматривают также предложения по выстраиванию отношений комитетов по аудиту с внешними аудиторами. В настоящее время регулятор рассматривает возможность распространить аналогичные рекомендации и на финансовые организации, которые имеют иные юридические формы, отличные от ПАО.
Участники встречи рассказали о существующих практиках отбора аудиторских организаций, принципах взаимодействия аудиторов с органами корпоративного управления в финансовых организациях. Особое внимание было уделено вопросам ротации аудиторов, наличия конфликта интересов, оценки отчетности.
По итогам встречи Банк России определил возможные пути совершенствования действующих практик выбора аудитора и взаимодействия с ним в финансовых организациях, которые будут учтены при подготовке соответствующих рекомендаций.";https://www.cbr.ru/press/event/?id=12639
31;26 января 2022 года;Новость;Инфляция в декабре в российских регионах менялась разнонаправленно;"Годовая инфляция в декабре 2021 года снизилась в 45 регионах из 82 и повысилась в остальных, в целом по стране ее уровень не изменился. Она находилась в диапазоне от 5,8% в Чукотском автономном округе до 11,8% в Республике Дагестан.
Рост цен на продовольственные товары преимущественно замедлялся, в основном на плодоовощную продукцию и продукты питания животного происхождения.
Непродовольственные товары в декабре преимущественно дорожали быстрее, чем месяцем ранее. В большинстве регионов основной вклад в ускорение роста цен вносило моторное топливо. В Южном, Северо-Кавказском и Дальневосточном федеральных округах также существенно повысился темп подорожания легковых автомобилей.
Динамика цен услуг в декабре была наиболее разнородной, регионы с ускорением и замедлением подорожания услуг разделились примерно поровну. Различия в основном определялись динамикой цен на авиаперевозки и зарубежный туризм. Рост цен на туристические поездки за границу замедлился после ноябрьского ускорения, в то время как темп подорожания перелетов по стране возрос.
Наибольшее снижение годовой инфляции в декабре отмечалось на Урале. Главным образом это было результатом замедления роста цен на продовольственные товары (огурцы, помидоры, мясопродукты) и услуги (зарубежные туры). Более всего годовая инфляция увеличилась в Сибири, где ускорился рост цен на молочную и мясную продукцию.
Подробнее об инфляции в регионах можно узнать в опубликованных на сайте Банка России информационно-аналитических материалах.";https://www.cbr.ru/press/event/?id=12638
32;25 января 2022 года;Новость;Количество субъектов малого и среднего предпринимательства, получивших кредит в ноябре 2021 года, возросло на 11,9% – до 182 тысяч;"Объем предоставленных кредитов субъектам малого и среднего предпринимательства (МСП) в ноябре 2021 года составил 938,2 млрд рублей.
Портфель кредитов МСП продолжил увеличиваться и на 1 декабря 2021 года составил более 7,1 трлн рублей.
Средневзвешенные процентные ставки по кредитам в рублях в ноябре 2021 года снизились: по краткосрочным — до 9,19% годовых, по долгосрочным — до 8,67% годовых.
Более подробно читайте в статистическом бюллетене «Кредитование субъектов малого и среднего предпринимательства».";https://www.cbr.ru/press/event/?id=12635
33;25 января 2022 года;Новость;Банк России определил сроки перехода на финансовые индикаторы, соответствующие международным стандартам;"Участникам рынка необходимо перейти к использованию в финансовых инструментах и договорах индикаторов, соответствующих международным стандартам, не позднее 1 января 2024 года. Возможные барьеры для такого перехода и способы их устранения рассматриваются в информационно-аналитическом материале Банка России.
В глобальной экономике завершается реформа финансовых индикаторов. Она подразумевает отказ от индикативных процентных ставок в пользу альтернативных индикаторов, рассчитываемых на основе реальных сделок.
Международными стандартами в области финансовых индикаторов являются одобренные Советом по финансовой стабильности (СФС) и признанные лидерами G20 «Принципы для финансовых индикаторов» Международной организации комиссий по ценным бумагам (IOSCO). СФС и IOSCO обращают особое внимание на то, что предназначенные для широкого использования процентные индикаторы должны обладать наибольшей надежностью.
Администраторам предлагается в указанные сроки привести свои индикаторы в соответствие с принципами IOSCO и проделать всю необходимую работу, включая составление переходных планов и формирование резервных положений.
Такой переход позволит обеспечить надежное и прозрачное ценообразование инструментов финансового рынка, повысит уровень защиты интересов инвесторов всех категорий, а также будет способствовать гармонизации с международной практикой.
Комментарии к информационно-аналитическому материалу принимаются до 25 февраля 2022 года.";https://www.cbr.ru/press/event/?id=12634
34;24 января 2022 года;Новость;Комментарий Банка России по операциям в рамках бюджетного правила;"Банк России принял решение не осуществлять покупку иностранной валюты на внутреннем рынке в рамках реализации механизма бюджетного правила с 15:00 мск 24 января 2022 года. Данное решение принято в целях повышения предсказуемости действий денежных властей и снижения волатильности финансовых рынков. Решение о возобновлении покупки иностранной валюты в рамках выполнения механизма бюджетного правила будет приниматься с учетом фактической обстановки на финансовых рынках.
Банк России отслеживает ситуацию на финансовом рынке и имеет достаточно инструментов, чтобы предотвратить угрозы для финансовой стабильности.";https://www.cbr.ru/press/event/?id=12632
35;21 января 2022 года;Новость;Уральский форум по информационной безопасности переносится на более поздний срок;"Банк России из-за ситуации с распространением коронавирусной инфекции откладывает проведение Уральского форума по информационной безопасности.
Мероприятие, которое планировалось провести с 14 по 18 февраля 2022 года, переносится на более поздний срок — до улучшения эпидемической обстановки.
О новых датах проведения форума Банк России сообщит дополнительно.";https://www.cbr.ru/press/event/?id=12630
36;20 января 2022 года;Новость;Ставки денежного рынка в декабре продолжили расти;"Рост ставок денежного рынка на сроки до 6 месяцев был связан с повышением ключевой ставки 17 декабря 2021 года и пересмотром ожиданий участников рынка в отношении ставки из-за сохраняющихся высоких темпов роста инфляции.
На фоне продолжающегося роста ставок по депозитам ускорился приток средств граждан в банки, при этом происходило постепенное замещение текущих счетов срочными депозитами.
Более подробно читайте в очередном выпуске комментария «Ликвидность банковского сектора и финансовые рынки».";https://www.cbr.ru/press/event/?id=12626
37;20 января 2022 года;Новость;Мониторинг отраслевых финансовых потоков: ускорение роста экономической активности в конце 2021 года;"Данные по отраслевым платежам указывают на повышение роста экономической активности в IV квартале 2021 года. Значительная часть ускорения пришлась на декабрь: по итогам месяца во всех укрупненных группах отраслей было отмечено увеличение темпов роста входящих платежей относительно как уровня III квартала, так и уровней октября — ноября.
Вместе с тем устойчивые ограничения на стороне предложения во многих отраслях продолжают оказывать сдерживающее влияние на деловую активность, которое может усилиться в начале 2022 года на фоне сохраняющейся сложной эпидемической ситуации.
Более подробно читайте в очередном выпуске «Мониторинга отраслевых финансовых потоков».";https://www.cbr.ru/press/event/?id=12625
38;20 января 2022 года;Новость;Риски криптовалют и возможные меры регулирования: доклад для общественных консультаций;"В докладе для общественных консультаций подробно рассмотрены риски, которые создает распространение криптовалют для граждан, финансовой стабильности и экономической безопасности, а также представлены предложения для консультаций по возможным мерам регулирования.
Авторы документа анализируют природу криптовалют и тенденции на этом рынке, оценивают уровень вовлеченности российских граждан в криптовалютный рынок. Кроме того, в докладе систематизирован международный опыт регулирования криптовалют.
Ответы на вопросы для консультаций, а также замечания и предложения по докладу Банк России предлагает направлять до 1 марта 2022 года включительно.";https://www.cbr.ru/press/event/?id=12623
39;19 января 2022 года;Новость;Годовая инфляция в декабре осталась на уровне ноября;"В целом за 2021 год инфляция увеличилась на 3,5 п.п., до 8,4%, за счет подорожания широкого круга товаров и услуг, говорится в информационно-аналитическом комментарии Банка России «Динамика потребительских цен».
Месячный прирост цен в декабре замедлялся второй месяц подряд, но все еще находился на высоком уровне.
Денежно-кредитная политика Банка России направлена на ограничение проинфляционных рисков и возвращение инфляции к целевому значению 4%.";https://www.cbr.ru/press/event/?id=12621
40;19 января 2022 года;Новость;Регулирование института небанковских поставщиков платежных услуг: предложения Банка России;"Банк России разработал поправки в законодательство, которые позволят не только банкам, но и финтех-компаниям, нефинансовым организациям, а также небанковским финансовым организациям (страховым, брокерским и микрофинансовым компаниям) оказывать платежные услуги.
Введение института небанковских поставщиков платежных услуг (НППУ) предусмотрено Стратегией развития национальной платежной системы на 2021–2023 годы. Это будет содействовать повышению качества и доступности услуг для граждан, снижению их стоимости, а также в целом упростит клиентский путь. Бизнес сможет создавать собственные платежные сервисы, интегрируя их в предоставляемые клиентам услуги, тем самым сокращая свои издержки на платежи. Кроме того, реализация инициативы будет способствовать развитию конкуренции на платежном рынке.
Планируется два типа поставщиков, для которых будут установлены требования к допуску на рынок, деятельности, а также надзору и наблюдению со стороны Банка России. Такое регулирование позволит обеспечить равные условия работы НППУ с другими участниками платежного рынка, а также избежать регуляторного арбитража.
НППУ первого типа будут заниматься только инициированием переводов по поручению клиентов, и их чистые активы должны быть не менее 5 млн рублей. Полномочия НППУ второго типа, помимо инициирования, предусматривают также осуществление платежей с открытием электронных кошельков. При этом чистые активы у них должны быть выше — не менее 50 млн рублей.
Кроме этого, будут установлены требования к деловой репутации должностных лиц и учредителей (участников) НППУ и защите информации, а также в части организации работы по управлению рисками и ПОД/ФТ.
Инициативы по регулированию деятельности НППУ планируется обсудить с заинтересованными участниками рынка.";https://www.cbr.ru/press/event/?id=12619
41;19 января 2022 года;Новость;Российский рынок в ноябре – декабре сохранял устойчивость;"В ноябре — декабре нерезиденты увеличили продажи активов на российском рынке. Тем не менее фундаменталь­но привлекательные российские активы пользовались спросом у внутренних инвесторов.
Большую часть облигаций федерального займа выкупили системно значимые банки, спрос на акции обеспечивали пре­имущественно физические лица.
Более подробно читайте в очередном выпуске «Обзора рисков финансовых рынков».";https://www.cbr.ru/press/event/?id=12618
42;18 января 2022 года;Новость;20 января в 15:00 состоится онлайн-пресс-конференция директора Департамента финансовой стабильности Банка России Елизаветы Даниловой;"В ходе мероприятия Елизавета Данилова представит доклад для общественных консультаций «Криптовалюты: тренды, риски, меры».
Трансляция пресс-конференции будет доступна на сайте и официальной странице Банка России в Facebook, а также на нашем YouTube-канале.
Аккредитация журналистов для участия в пресс-конференции проходит до 15:00 19 января по адресу media@cbr.ru.";https://www.cbr.ru/press/event/?id=12615
43;18 января 2022 года;Новость;Начался прием заявок на Конкурс экономических исследований студентов и аспирантов вузов;"Банк России и журнал «Деньги и кредит» объявляют сбор заявок на Конкурс экономических исследований студентов и аспирантов вузов 2022 года.
На конкурс принимаются исследования, включая выпускные квалификационные работы, выполненные не ранее 2020 года. Важно, чтобы на момент их подготовки автор был бакалавром, магистрантом или аспирантом вуза.
Темы исследований должны касаться политики центральных банков и ее инструментов, инфляции, финансовой стабильности, банковской системы, анализа данных.
Заявки принимаются до 30 апреля 2022 года.
Победители получат возможность принять участие в Международной конференции по экономическим исследованиям Банка России 5–6 июля 2022 года в Санкт-Петербурге. Также их работы будут рассмотрены для публикации в научном журнале «Деньги и кредит».
С подробной информацией о конкурсе и условиях участия можно ознакомиться на сайте журнала «Деньги и кредит».";https://www.cbr.ru/press/event/?id=12614
44;18 января 2022 года;Новость;Банк России начинает очередную весеннюю сессию онлайн-уроков финансовой грамотности;"Серия вебинаров для школ, колледжей, школ-интернатов и детских домов стартует 20 января и продлится до 22 апреля 2022 года. Онлайн-уроки охватывают 18 тем разного уровня сложности — от правил безопасности в киберпространстве до основ предпринимательства и инвестирования.
На занятиях, в частности, можно будет узнать о вкладах, кредитах, различных финансовых инструментах, страховании, инфляции, преимуществах владения и безопасном использовании банковской карты. Лекторы — эксперты Банка России и представители финансовых организаций.
Подключиться к онлайн-урокам можно как группой (классом), так и индивидуально из дома. В первом случае преподаватель регистрирует группу и вместе с учениками участвует в занятии. Чтобы послушать его из дома, учащимся нужно самостоятельно зарегистрироваться на сайте проекта.
Продолжительность урока — 45 минут. Эфиры проходят по будням с 3:00 до 19:00 по московскому времени. Это позволяет включить онлайн-уроки в сетку школьного расписания и программы дополнительного образования во всех регионах, от Калининградской области до Камчатки.
В 2021 году к онлайн-урокам финансовой грамотности Банка России присоединились около 25 тыс. учреждений образования, занятия собрали более 4,76 млн просмотров.
Закрепить материал и узнать что-то новое поможет еще один проект Банка России — «Игры по финансовой грамотности». На его сайте можно скачать готовые комплекты материалов для игр — их нужно только распечатать и начать играть.";https://www.cbr.ru/press/event/?id=12613
45;17 января 2022 года;Новость;Комиссия Банка России получила 1089 обращений о восстановлении деловой репутации;"Комиссия Банка России за время своей работы (с 28 января 2018 года по 1 января 2022 года) получила 1089 обращений от должностных лиц и собственников финансовых организаций, не согласных с тем, что их деловая репутация или квалификация признаны не соответствующими установленным требованиям.
Из рассмотренных 889 жалоб 59% удовлетворено, в 41% случаев в удовлетворении жалобы отказано.
За 2021 год в Комиссию поступило 357 жалоб, из них рассмотрены 304 жалобы. Более подробная информация размещена на сайте Банка России.";https://www.cbr.ru/press/event/?id=12611
46;12 января 2022 года;Новость;Раскрытие важной для потребителей информации на сайтах страховых посредников: рекомендации Банка России;"Страховщики должны контролировать раскрытие на сайтах своих посредников, которые предлагают страховые услуги через Интернет, сведений о посреднике и его полномочиях. Об этом говорится в информационном письме Банка России.
К такой информации регулятор рекомендует относить в том числе номер заключенного со страховщиком гражданско-правового договора. По нему потребитель сможет проверить полномочия посредника на сайте страховой компании, где публикуется реестр всех агентов и брокеров, с которыми сотрудничает страховщик.
Банк России выявил случаи, когда страховые посредники, осуществляющие деятельность в Интернете, не раскрывают необходимую информацию о себе. Это не позволяет потребителю убедиться в надежности лица, предлагающего услуги по страхованию, и повышает риски взаимодействия с мошенниками.
В письме также отмечается недопустимость участия страховых посредников в обмене информацией в электронной форме, если они не наделены страховщиками соответствующими полномочиями.";https://www.cbr.ru/press/event/?id=12609
