0;1;2;3;4;5
37;22 декабря 2021 года;Пресс-релиз;Вышел очередной номер «Вестника Банка России»;"Вышел «Вестник Банка России» № 90 (2330) от 22 декабря 2021 года.
В номере опубликовано решение Банка России о повышении ключевой ставки на 100 б.п., до 8,50% годовых.
В рубрике «Кредитные организации» размещен обзор основных показателей, характеризующих состояние внутреннего рынка наличной иностранной валюты в октябре 2021 года.
Представлены количественные характеристики банковского сектора Российской Федерации на 1 декабря 2021 года.
Опубликованы приказы Банка России:
от 17.12.2021 № ОД-2473 об отзыве лицензии на осуществление банковских операций у кредитной организации НКО «Премиум» (ООО) (г. Москва);
от 17.12.2021 № ОД-2474 о назначении временной администрации по управлению кредитной организацией НКО «Премиум» (ООО) (г. Москва) в связи с отзывом лицензии на осуществление банковских операций.
В рубрике «Некредитные финансовые организации» опубликованы приказы Банка России:
от 16.12.2021 № ОД-2469 о назначении временной администрации Общества с ограниченной ответственностью «КьюБиЭф Управление Активами»;
от 16.12.2021 № ОД-2470 о продлении срока деятельности временной администрации профессионального участника рынка ценных бумаг Общества с ограниченной ответственностью Инвестиционной Компании «КьюБиЭф».
В номере представлены сводные данные по секторам финансового рынка, а также информационные сообщения.
В рубрике «Официальные документы» опубликованы:
Указание Банка России от 18.08.2021 № 5888-У «О внесении изменений в Положение Банка России от 24 февраля 2016 года № 534-П «О допуске ценных бумаг к организованным торгам» (вступает в силу по истечении 10 дней после дня его официального опубликования, за исключением положений, для которых установлен иной срок вступления в силу; официально опубликовано на сайте Банка России 14.12.2021);
Указание Банка России от 02.11.2021 № 5985-У «О внесении изменений в Положение Банка России от 13 ноября 2015 года № 503-П «О порядке открытия и ведения депозитариями счетов депо и иных счетов» (вступает в силу с 1 октября 2022 года; официально опубликовано на сайте Банка России 14.12.2021);
информационное письмо Банка России от 16.12.2021 № ИН-06-28/96 «О рекомендациях по учету советом директоров публичного акционерного общества ESG-факторов, а также вопросов устойчивого развития»;
информационное письмо Банка России от 20.12.2021 № ИН-06-59/99 «О недопустимости недобросовестных практик в деятельности кредитных организаций при определении категорий потребительских кредитов (займов)»;
отчет по результатам ежегодного мониторинга значений страховых тарифов, применяемых при обязательном страховании гражданской ответственности перевозчика за причинение вреда жизни, здоровью, имуществу пассажиров, и их обоснованности, а также воздействию данного вида страхования на развитие субъектов предпринимательской деятельности в сфере транспорта за период с 2013 по 2020 год.

При использовании материала ссылка на Пресс-службу Банка России обязательна.";https://www.cbr.ru/press/pr/?file=22122021_150000PR2021-12-22T14_48_50.htm
38;22 декабря 2021 года;Пресс-релиз;Результаты мониторинга максимальных процентных ставок кредитных организаций;"Результаты мониторинга в декабре 2021 года максимальных процентных ставок по вкладам1 в российских рублях десяти кредитных организаций2, привлекающих наибольший объём депозитов физических лиц:
I декада декабря — 7,38%;
II декада декабря — 7,40%.
Сведения о динамике результатов мониторинга представлены на официальном сайте Банка России.
1 При определении максимальной процентной ставки по каждой кредитной организации:
— учитываются максимальные ставки по вкладам, доступным любому клиенту (в том числе потенциальному) без ограничений и предварительных условий. Вклады для выделенных категорий клиентов (пенсионеры, дети) и целей (на социальные и гуманитарные цели и т.п.) не рассматриваются;
— не учитываются ставки с капитализацией процентов по вкладу;
— не учитываются ставки, действующие при соблюдении определенных условий (регулярный оборот по банковской карте, постоянный неснижаемый остаток на банковской карте и т.п.);
— не рассматриваются комбинированные депозитные продукты, т.е. вклады с дополнительными условиями. Такими дополнительными условиями начисления повышенной процентной ставки могут быть, например, приобретение инвестиционных паев на определенную сумму, открытие инвестиционного счета, оформление программы инвестиционного или накопительного страхования жизни, подключение дополнительного пакета услуг и т.п.;
— не рассматриваются вклады, срок которых разделен на периоды с различными ставками.
Индикатор средней максимальной процентной ставки рассчитывается как средняя арифметическая максимальных процентных ставок 10 кредитных организаций.
2 ПАО СБЕРБАНК (1481) — www.sberbank.ru, Банк ВТБ (ПАО) (1000) — www.vtb.ru, БАНК ГПБ (АО) (354) — www.gazprombank.ru, АО «АЛЬФА-БАНК» (1326) — alfabank.ru, АО «РОССЕЛЬХОЗБАНК» (3349) — www.rshb.ru, ПАО БАНК «ФК ОТКРЫТИЕ» (2209) — www.open.ru, АО «РАЙФФАЙЗЕНБАНК» (3292) — www.raiffeisen.ru, «ТИНЬКОФФ БАНК» (2673) — www.tinkoff.ru, ПАО «МОСКОВСКИЙ КРЕДИТНЫЙ БАНК» (1978) — mkb.ru, ПАО «СОВКОМБАНК» (963) — sovcombank.ru. Мониторинг проведен Департаментом банковского регулирования и аналитики Банка России с использованием информации, представленной на указанных веб-сайтах. Публикуемый показатель является индикативным.
При использовании материала ссылка на Пресс-службу Банка России обязательна.";https://www.cbr.ru/press/pr/?file=22122021_185541IK21122021_185742.htm
39;17 декабря 2021 года;Пресс-релиз;Банк России инициировал блокировку сайта ПК «Бест Вей»;"Банк России в соответствии с Законом об информации, информационных технологиях и о защите информации (с изменениями, внесенными Федеральным законом от 01.07.2021 № 250-ФЗ)1 инициировал ограничение доступа к информационному ресурсу Межрегионального потребительского кооператива по улучшению качества жизни «Бест Вей» (ИНН 7814613150, далее — ПК «Бест Вей») в сети Интернет, содержащему запрещенную к распространению информацию.
ПК «Бест Вей» внесен в предупредительный список, публикуемый на сайте Банка России.
1 Федеральный закон от 27.07.2006 № 149-ФЗ «Об информации, информационных технологиях и о защите информации».
При использовании материала ссылка на Пресс-службу Банка России обязательна.";https://www.cbr.ru/press/pr/?file=16122021_133218PNP16122021_103814.htm
40;17 декабря 2021 года;Пресс-релиз;Банк России принял решение повысить ключевую ставку на 100 б.п., до 8,50% годовых;"Совет директоров Банка России 17 декабря 2021 года принял решение повысить ключевую ставку на 100 б.п., до 8,50% годовых. Инфляция складывается выше октябрьского прогноза Банка России. Вклад в инфляцию со стороны устойчивых факторов остается существенным в связи с более быстрым расширением спроса по сравнению с возможностями наращивания выпуска. В этих условиях и с учетом растущих инфляционных ожиданий баланс рисков для инфляции значимо смещен в сторону проинфляционных. Это может привести к более значительному и продолжительному отклонению инфляции вверх от цели. Проводимая Банком России денежно-кредитная политика направлена на ограничение этого риска и возвращение инфляции к 4%.
При развитии ситуации в соответствии с базовым прогнозом Банк России допускает возможность дальнейшего повышения ключевой ставки на ближайших заседаниях. Решения по ключевой ставке будут приниматься с учетом фактической и ожидаемой динамики инфляции относительно цели, развития экономики на прогнозном горизонте, а также оценки рисков со стороны внутренних и внешних условий и реакции на них финансовых рынков. По прогнозу Банка России, с учетом проводимой денежно-кредитной политики годовая инфляция снизится до 4,0–4,5% к концу 2022 года и в дальнейшем будет находиться вблизи 4%.
Динамика инфляции. Инфляция складывается выше октябрьского прогноза Банка России. В октябре — ноябре месячные сезонно сглаженные темпы роста потребительских цен — максимальные за последние шесть лет. Годовая инфляция увеличилась до 8,4% (после 7,4% в сентябре). По оценке на 13 декабря, она составила 8,1%.
Показатели, отражающие наиболее устойчивые процессы ценовой динамики, по оценкам Банка России, продолжают находиться значимо выше 4% в годовом выражении. Это является отражением того, что устойчивый рост внутреннего спроса опережает возможности расширения производства по широкому кругу отраслей. На этом фоне предприятиям легче переносить в цены возросшие издержки, в том числе связанные с ростом цен на мировых рынках.
Действие разовых проинфляционных факторов со стороны предложения транслируется в рост цен по более широкому кругу товаров и услуг из-за высоких и незаякоренных инфляционных ожиданий населения и бизнеса. В декабре инфляционные ожидания населения вновь повысились и обновили максимум за пять лет. Последние данные также указывают на сохранение ценовых ожиданий предприятий вблизи многолетних максимумов. Ожидания профессиональных аналитиков на 2022 год несколько выросли, однако на среднесрочную перспективу заякорены вблизи 4%.
Преобладающее влияние проинфляционных факторов может привести к более значительному и продолжительному отклонению инфляции вверх от цели. Проводимая Банком России денежно-кредитная политика направлена на ограничение этого риска и возвращение годовой инфляции к 4%. В базовом сценарии годовая инфляция снизится до 4,0–4,5% к концу 2022 года и в дальнейшем будет находиться вблизи 4%.
Денежно-кредитные условия, хотя и ужесточились с момента предыдущего заседания Совета директоров Банка России, все еще оцениваются как нейтральные. Рост номинальных процентных ставок в условиях повышенных инфляционных ожиданий пока оказывает ограниченное влияние на динамику кредитования и склонность к сбережению.
Доходности краткосрочных ОФЗ увеличились, отражая ожидания рынка по траектории ключевой ставки. Доходности средне- и долгосрочных ОФЗ также выросли, в том числе из-за усиления геополитической напряженности. Продолжается увеличение кредитных и депозитных ставок вслед за повышением ключевой ставки в марте — октябре. Происходит постепенный приток средств на срочные рублевые депозиты. Сохраняется высокая активность на рынке корпоративного и розничного кредитования. Проводимая Банком России денежно-кредитная политика укрепит тенденцию к повышению привлекательности депозитов для населения, защитит покупательную способность сбережений и обеспечит сбалансированный рост кредитования.
Экономическая активность растет по широкому кругу отраслей. Однако в ряде секторов сохраняются устойчивые ограничения со стороны предложения. Их сдерживающее влияние на деловую активность может вырасти в условиях распространения новых штаммов коронавируса и сопутствующего ужесточения противоэпидемических мер.
Ускоренный рост кредитования, рост реальных заработных плат и низкая склонность домашних хозяйств к сбережению, обусловленная повышенными инфляционными ожиданиями, поддерживают рост потребительской активности, особенно на рынках непродовольственных товаров. Объем потребления платных услуг приблизился к допандемическому уровню, несмотря на сложную эпидемическую обстановку. Растущий внутренний и внешний спрос и высокие корпоративные прибыли оказывают поддержку инвестиционной активности.
Усилилось инфляционное давление со стороны рынка труда. Спрос на рабочую силу растет по широкому кругу отраслей. При этом во многих секторах наблюдается ее дефицит, несмотря на приток иностранной рабочей силы. Уровень безработицы обновил исторический минимум, а число вакансий находится на исторических максимумах. Ситуация на рынке труда указывает на то, что в дальнейшем увеличение устойчивых темпов роста российской экономики будет прежде всего определяться темпами роста производительности труда.
С учетом складывающейся ситуации в российской и мировой экономике рост ВВП в 2021 году может составить около 4,5%.
Инфляционные риски. Баланс рисков значимо смещен в сторону проинфляционных. Действие проинфляционных факторов может быть усилено повышенными инфляционными ожиданиями и сопутствующими вторичными эффектами.
Замедлению инфляции могут препятствовать сохраняющиеся затруднения в производственных и логистических цепочках, дефицит трудовых ресурсов, а также структурные изменения на рынке труда в результате влияния пандемии. Усиление структурного дефицита трудовых ресурсов может привести к отставанию темпов роста производительности труда от роста заработной платы.
Сохраняются проинфляционные риски со стороны ценовой конъюнктуры мировых рынков. Дальнейшая динамика продовольственных цен будет во многом зависеть от объема, качества и сохранности урожая сельскохозяйственных культур как внутри страны, так и за рубежом.
Краткосрочные проинфляционные риски также связаны с усилением волатильности на глобальных рынках, в том числе под влиянием различных геополитических событий, что может отражаться на курсовых и инфляционных ожиданиях. Из-за дальнейшего усиления инфляционного давления в мировой экономике происходит более быстрая нормализация денежно-кредитной политики центральными банками развитых стран. Это может стать дополнительным фактором роста волатильности на мировых финансовых рынках.
Дезинфляционные риски для базового сценария остаются умеренными и в основном связаны со скоростью и масштабом подстройки предложения к растущему спросу. Открытие границ по мере снятия ограничительных мер может восстановить потребление зарубежных услуг, а также ослабить проблему дефицита трудовых ресурсов на рынке труда через дополнительный приток иностранной рабочей силы. Понижательное давление на цены может также оказать более быстрая, чем ожидается в базовом сценарии, нормализация производственных и логистических цепочек в российской и мировой экономике.
На среднесрочную динамику инфляции значимо влияет бюджетная политика. В базовом сценарии Банк России исходит из заложенной в Основных направлениях бюджетной, налоговой и таможенно-тарифной политики траектории нормализации бюджетной политики, предполагающей возвращение к параметрам бюджетного правила в 2022 году. Банк России также учитывает в прогнозе принятые Правительством Российской Федерации решения об инвестировании ликвидной части Фонда национального благосостояния.
При развитии ситуации в соответствии с базовым прогнозом Банк России допускает возможность дальнейшего повышения ключевой ставки на ближайших заседаниях. Решения по ключевой ставке будут приниматься с учетом фактической и ожидаемой динамики инфляции относительно цели, развития экономики на прогнозном горизонте, а также оценки рисков со стороны внутренних и внешних условий и реакции на них финансовых рынков.
 
Следующее заседание Совета директоров Банка России, на котором будет рассматриваться вопрос об уровне ключевой ставки, запланировано на 11 февраля 2022 года. Время публикации пресс-релиза о решении Совета директоров Банка России и среднесрочного прогноза — 13:30 по московскому времени.
 
Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 17 декабря 2021 года
При использовании материала ссылка на Пресс-службу Банка России обязательна.";https://www.cbr.ru/press/pr/?file=17122021_133000Key.htm
41;17 декабря 2021 года;Пресс-релиз;Отозвана лицензия на осуществление банковских операций у НКО «Премиум» (ООО);"Банк России приказом от 17.12.2021 № ОД-2473 отозвал лицензию на осуществление банковских операций у Небанковской кредитной организации «Премиум» (Общество с ограниченной ответственностью) НКО «Премиум» (ООО) (рег. № 3514-К, г. Москва, далее — НКО «Премиум»). По величине активов кредитная организация занимала 359 место в банковской системе Российской Федерации1. НКО «Премиум» (ООО) не является участником системы страхования вкладов.
Банк России принял такое решение в соответствии с п.п. 6 и 6.1 части первой ст. 20 Федерального закона «О банках и банковской деятельности»2, руководствуясь тем, что НКО «Премиум»:
НКО «Премиум» проводила непрозрачные операции, направленные на обеспечение расчетов между физическими лицами и нелегальными онлайн-казино и букмекерскими конторами.
В НКО «Премиум» назначена временная администрация Банка России3, которая будет действовать до момента назначения конкурсного управляющего4 либо ликвидатора5. Полномочия исполнительных органов кредитной организации в соответствии с федеральными законами приостановлены.
1  Согласно данным отчетности на 01.12.2021.
2  Решение Банка России принято в связи с неисполнением кредитной организацией федеральных законов, регулирующих банковскую деятельность, и нормативных актов Банка России, неоднократным нарушением в течение одного года требований, предусмотренных статьями 7 (за исключением пункта 3 статьи 7), 7.2 Федерального закона «O противодействии легализации (отмыванию) доходов, полученных преступным путем, и финансированию терроризма», а также требований нормативных актов Банка России, изданных в соответствии с указанным Федеральным законом, с учетом неоднократного применения в течение одного года мер, предусмотренных Федеральным законом «O Центральном банке Российской Федерации (Банке России)».
3  В соответствии с приказом Банка России от 17.12.2021 № ОД-2474.
4  В соответствии со статьями 127 и 189.68 Федерального закона «О несостоятельности (банкротстве)».
5  В соответствии со статьей 23.1 Федерального закона «О банках и банковской деятельности».
При использовании материала ссылка на Пресс-службу Банка России обязательна.";https://www.cbr.ru/press/pr/?file=17122021_083137pr.htm
42;15 декабря 2021 года;Пресс-релиз;Вышел очередной номер «Вестника Банка России»;"Вышел «Вестник Банка России» № 89 (2329) от 15 декабря 2021 года.
В рубрике «Кредитные организации» опубликовано сообщение о приобретении прав (требований) в части, превышающей 700 000 рублей, и осуществлении дополнительных компенсационных выплат вкладчикам из средств двадцатого имущественного взноса Республики Крым.
В номере представлены сводные данные по секторам финансового рынка, а также информационные сообщения.
В рубрике «Официальные документы» опубликованы:
Указание Банка России от 11.10.2021 № 5971-У «О внесении изменений в Положение Банка России от 30 мая 2014 года № 421-П «О порядке расчета показателя краткосрочной ликвидности („Базель III“)» (вступает в силу по истечении 10 дней после дня его официального опубликования; официально опубликовано на сайте Банка России 07.12.2021);
Указание Банка России от 11.10.2021 № 5972-У «О внесении изменений в Положение Банка России от 3 декабря 2015 года № 510-П «О порядке расчета норматива краткосрочной ликвидности („Базель III“) системно значимыми кредитными организациями» (вступает в силу по истечении 10 дней после дня его официального опубликования; официально опубликовано на сайте Банка России 07.12.2021);
Указание Банка России от 11.10.2021 № 5973-У «О внесении изменений в Положение Банка России от 26 июля 2017 года № 596-П «О порядке расчета системно значимыми кредитными организациями норматива структурной ликвидности (норматива чистого стабильного фондирования) („Базель III“)» (вступает в силу по истечении 10 дней после дня его официального опубликования; официально опубликовано на сайте Банка России 07.12.2021).
 
При использовании материала ссылка на Пресс-службу Банка России обязательна.";https://www.cbr.ru/press/pr/?file=15122021_120000Vestnik.htm
43;14 декабря 2021 года;Пресс-релиз;Результаты мониторинга максимальных процентных ставок кредитных организаций;"Результаты мониторинга в декабре 2021 года максимальных процентных ставок по вкладам1 в российских рублях десяти кредитных организаций2, привлекающих наибольший объём депозитов физических лиц:
I декада декабря — 7,38%.
Сведения о динамике результатов мониторинга представлены на официальном сайте Банка России.
1 При определении максимальной процентной ставки по каждой кредитной организации:
— учитываются максимальные ставки по вкладам, доступным любому клиенту (в том числе потенциальному) без ограничений и предварительных условий. Вклады для выделенных категорий клиентов (пенсионеры, дети) и целей (на социальные и гуманитарные цели и т.п.) не рассматриваются;
— не учитываются ставки с капитализацией процентов по вкладу;
— не учитываются ставки, действующие при соблюдении определенных условий (регулярный оборот по банковской карте, постоянный неснижаемый остаток на банковской карте и т.п.);
— не рассматриваются комбинированные депозитные продукты, т.е. вклады с дополнительными условиями. Такими дополнительными условиями начисления повышенной процентной ставки могут быть, например, приобретение инвестиционных паев на определенную сумму, открытие инвестиционного счета, оформление программы инвестиционного или накопительного страхования жизни, подключение дополнительного пакета услуг и т.п.;
— не рассматриваются вклады, срок которых разделен на периоды с различными ставками.
Индикатор средней максимальной процентной ставки рассчитывается как средняя арифметическая максимальных процентных ставок 10 кредитных организаций.
2 ПАО СБЕРБАНК (1481) — www.sberbank.ru, Банк ВТБ (ПАО) (1000) — www.vtb.ru, БАНК ГПБ (АО) (354) — www.gazprombank.ru, АО «АЛЬФА-БАНК» (1326) — alfabank.ru, АО «РОССЕЛЬХОЗБАНК» (3349) — www.rshb.ru, ПАО БАНК «ФК ОТКРЫТИЕ» (2209) — www.open.ru, АО «РАЙФФАЙЗЕНБАНК» (3292) — www.raiffeisen.ru, «ТИНЬКОФФ БАНК» (2673) — www.tinkoff.ru, ПАО «МОСКОВСКИЙ КРЕДИТНЫЙ БАНК» (1978) — mkb.ru, ПАО «СОВКОМБАНК» (963) — sovcombank.ru. Мониторинг проведен Департаментом банковского регулирования и аналитики Банка России с использованием информации, представленной на указанных веб-сайтах. Публикуемый показатель является индикативным.
При использовании материала ссылка на Пресс-службу Банка России обязательна.";https://www.cbr.ru/press/pr/?file=14122021_133933IK14122021_134155.htm
44;10 декабря 2021 года;Пресс-релиз;Состоялось заседание Национального финансового совета;"Национальный финансовый совет на заседании 10 декабря 2021 года рассмотрел Основные направления единой государственной денежно-кредитной политики на 2022 год и период 2023 и 2024 годов, информацию Совета директоров Банка России по основным вопросам деятельности Банка России в III квартале 2021 года, годовой доклад главного аудитора Банка России.
НФС обсудил предварительные подходы Банка России к установлению макропруденциальных лимитов для кредитных и микрофинансовых организаций, вопросы запуска «поведенческой перезагрузки» на финансовом рынке Российской Федерации и проблемы обеспечения финансовой устойчивости лизингового сектора в условиях преодоления последствий COVID-19.
Участники заседания заслушали информацию Банка России о мерах противодействия недобросовестному поведению и нелегальной деятельности на финансовом рынке и о перспективах развития конкурентной среды на рынке присвоения кредитных рейтингов рейтинговыми агентствами, включенными в реестр кредитных рейтинговых агентств Банка России.
Национальный финансовый совет утвердил нормативные акты Банка России по вопросам ведения в Банке России бухгалтерского учета, а также общие объемы расходов на содержание служащих Банка России, на пенсионное обеспечение, страхование жизни и медицинское страхование служащих Банка России, капитальных вложений, прочих административно-хозяйственных расходов Банка России на 2022 год.
При использовании материала ссылка на Пресс-службу Банка России обязательна.";https://www.cbr.ru/press/pr/?file=10122021_194700OBAUT10122021_194613.htm
45;10 декабря 2021 года;Пресс-релиз;Вышел очередной номер «Вестника Банка России»;"Вышел «Вестник Банка России» № 87–88 (2327–2328) от 10 декабря 2021 года.
В номере опубликован Платежный баланс, международная инвестиционная позиция и внешний долг Российской Федерации в январе—июне 2021 года.
При использовании материала ссылка на Пресс-службу Банка России обязательна.";https://www.cbr.ru/press/pr/?file=10122021_110000VBR10122021_095949.htm
46;10 декабря 2021 года;Пресс-релиз;Северное сияние отчеканено в металле;"Банк России 10 декабря 2021 года выпускает в обращение памятные монеты «Атомный ледокол «Урал» серии «Атомный ледокольный флот России»:
— серебряную номиналом 3 рубля,
— золотую номиналом 200 рублей.

Серебряная монета номиналом 3 рубля (масса драгоценного металла в чистоте — 31,1 г, проба сплава — 925) имеет форму круга диаметром 39,0 мм. Золотая монета номиналом 200 рублей (масса драгоценного металла в чистоте — 31,1 г, проба — 999) имеет форму круга диаметром 33,0 мм.
С лицевой и оборотной сторон монет по окружности имеется выступающий кант.
На лицевой стороне монет расположено рельефное изображение Государственного герба Российской Федерации, имеются надписи: «РОССИЙСКАЯ ФЕДЕРАЦИЯ», «БАНК РОССИИ», номинал монет: «3 РУБЛЯ», «200 РУБЛЕЙ», дата: «2022 г.», обозначение металла по Периодической системе элементов Д.И. Менделеева, проба сплава (проба), товарный знак Санкт-Петербургского монетного двора и масса драгоценного металла в чистоте.
На оборотной стороне серебряной монеты (каталожный № 5111-0453) расположены рельефные изображения атомного ледокола «Урал», ледяных глыб и звезд на фоне выполненного в цвете изображения северного сияния; внизу по окружности имеется надпись: «АТОМНЫЙ ЛЕДОКОЛЬНЫЙ ФЛОТ».
Боковая поверхность монеты рифленая.
Монета изготовлена качеством «пруф».
Тираж монеты — 3,0 тыс. штук.
На оборотной стороне золотой монеты (каталожный № 5219-0034) расположены рельефные изображения атомного ледокола «Урал», ледяных глыб и звезд, справа вверху — выполненное в технике лазерного матирования изображение градусной сетки; внизу по окружности имеется надпись: «АТОМНЫЙ ЛЕДОКОЛЬНЫЙ ФЛОТ».
Боковая поверхность монеты рифленая.
Монета изготовлена качеством «пруф».
Тираж монеты — 0,5 тыс. штук.
Выпускаемые монеты являются законным средством наличного платежа на территории Российской Федерации и обязательны к приему по номиналу во все виды платежей без всяких ограничений.
При использовании материала ссылка на Пресс-службу Банка России обязательна.";https://www.cbr.ru/press/pr/?file=07122021_142845coins.htm
