0;1;2;3;4;5
25;25.01.2010;Пресс-релиз;О проведении ломбардных кредитных аукционов;"Департамент внешних и общественных связей Банка России сообщает, что Центральный банк Российской Федерации 26 января 2010 года (вторник) проведет ломбардные кредитные аукционы с кредитными организациями—резидентами Российской Федерации со сроками предоставления денежных средств: 2 недели, 3 месяца.
При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100125_160049la-prov.htm
26;25.01.2010;Пресс-релиз;О проведении аукциона по размещению ОФЗ с постоянным купонным доходом;"Департамент внешних и общественных связей Банка России сообщает, что в соответствии с постановлением Правительства Российской Федерации от 15 мая 1995 г. № 458 «О Генеральных условиях эмиссии и обращения облигаций федеральных займов», распоряжением Правительства Российской Федерации от 3 января 2010 г. № 1-р, Условиями эмиссии и обращения облигаций федерального займа с постоянным купонным доходом, утвержденными приказом Министерства финансов Российской Федерации от 16 августа 2001 г. № 65н на Московской межбанковской валютной бирже 27 января 2010 года состоится аукцион по размещению облигаций федерального займа с постоянным купонным доходом выпуска № 25073RMFS.

Параметры выпуска № 25073RMFS:

— Государственный регистрационный номер — 25073RMFS;
— Объем выпуска — 45 000 млн. руб.;
— Форма выпуска — документарная с обязательным централизованным хранением;
— Номинальная стоимость одной облигации — 1000 руб.;
— Объем неконкурентных заявок — не более 25% от общего объема заявок, поданных дилером;
— Срок обращения — 917 дней;
-Даты выплаты купонного дохода: 4 августа 2010 г.; 2 февраля 2011 г.; 3 августа 2011 г.; 1 февраля 2012 г.; 1 августа 2012 г.
— Длительность периода до выплаты первого купонного дохода — 189 дней;
— Купонная ставка — 6,85% годовых;
— Купонный доход: первый купон — 35 (тридцать пять) рублей 47 копеек; второй — пятый купоны — 34 (тридцать четыре) рубля 16 копеек каждый;
— Дата погашения облигаций — 1 августа 2012 года.

Круг потенциальных владельцев вышеуказанных ценных бумаг —резиденты и нерезиденты.

Операции по купле-продаже облигаций федерального займа с постоянным купонным доходом будут проводиться через официально зарегистрированных дилеров рынка ГЦБ.
Вторичные торги на рынке ГЦБ 27 января 2010 года будут проводиться в обычном режиме.

При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100125_132507auction.htm
27;22.01.2010;Пресс-релиз;О проведении аукционов по предоставлению кредитов без обеспечения;"Департамент внешних и общественных связей Банка России сообщает, что 25 и 26 января 2010 года на Московской межбанковской валютной бирже будут проведены аукционы для кредитных организаций по предоставлению Банком России кредитов без обеспечения со следующими параметрами:





Максимальное количество конкурентных заявок от одной кредитной организации на каждый из аукционов: 3 (три) штуки.
Минимальный объем одной заявки: 1 000 000 (один миллион) рублей.

Регламент кредитных аукционов 25 и 26 января 2010 года:



При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100122_150922auction-kredi.htm
28;22.01.2010;Пресс-релиз;"О выходе очередного номера ""Вестника Банка России""";"Департамент внешних и общественных связей сообщает, что 22 января 2010 года вышел «Вестник Банка России» № 3 (1172), в котором опубликован список кредитных организаций, зарегистрированных на территории Российской Федерации, по состоянию на 1 января 2010 года.
При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100122_135055vbr.htm
29;22.01.2010;Пресс-релиз;Об условиях проведения Банком России 25.01.2010 операций по предоставлению кредитным организациям обеспеченных кредитов Банка России;"Департамент внешних и общественных связей Банка России сообщает условия проведения Банком России 25 января 2010 года операций по предоставлению кредитным организациям обеспеченных кредитов Банка России.




Время приема заявлений/заявок кредитных организаций c 9:00 до 17:00
Время приема заявлений/заявок кредитных организаций с использованием Системы электронных торгов ЗАО «ММВБ»*
сессия 1 с 11:00 до 12:00
сессия 2 с 15:00 до 17:00

* По Московскому времени.

При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100122_111551kredit-stavka.htm
30;22.01.2010;Пресс-релиз;Об условиях проведения Банком России 22.01.2010 операций по привлечению денежных средств в депозиты;"Департамент внешних и общественных связей Банка России сообщает условия проведения Банком России 22 января 2010 года операций по привлечению денежных средств кредитных организаций в валюте Российской Федерации в депозиты, открываемые в Банке России, на стандартных условиях по фиксированным процентным ставкам.




Минимальная сумма, принимаемая Банком России в депозит:



Время приема обращений/заявок кредитных организаций о заключении депозитной сделки на стандартном условии по фиксированной процентной ставке, о востребовании депозита «до востребования»:



При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100122_105836depozit-stavk.htm
31;22.01.2010;Пресс-релиз;Объем денежной базы в узком определении на 18.01.2010;"Департамент внешних и общественных связей Банка России сообщает, что объем денежной базы в узком определении на 18 января 2010 года составил 4482,5 млрд. рублей против 4716,0 млрд. рублей на 11 января 2010 года.
Денежная база в узком определении включает выпущенные в обращение Банком России наличные деньги (с учетом остатков средств в кассах кредитных организаций) и остатки на счетах обязательных резервов по привлеченным кредитными организациями средствам в национальной валюте, депонируемых в Банке России.
При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100122_095901baza.htm
32;21.01.2010;Пресс-релиз;Об уточнении персонального состава временной администрации;"Департамент внешних и общественных связей Банка России сообщает, что в связи с производственной необходимостью и в дополнение к приказу Банка России от 28.12.2009 № ОД-833 «О назначении временной администрации по управлению кредитной организацией ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО КОММЕРЧЕСКИЙ БАНК „БАНК РАЗВИТИЯ ПРОМЫШЛЕННОСТИ“ ОАО КБ „ПРОМБАНК“ (г. Москва) в связи с отзывом лицензии на осуществление банковских операций» Банк России принял решение (приказ от 21.01.2010 № ОД-21) ввести с 22 января 2010 года в состав временной администрации по управлению кредитной организацией ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО КОММЕРЧЕСКИЙ БАНК «БАНК РАЗВИТИЯ ПРОМЫШЛЕННОСТИ» Мартынову Марину Константиновну — эксперта 2-ой категории отдела организации учета требований кредиторов Департамента урегулирования требований кредиторов государственной корпорации «Агентство по страхованию вкладов» (по согласованию).
При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100121_130258v-sos1.htm
33;21.01.2010;Пресс-релиз;Об уточнении персонального состава временной администрации;"Департамент внешних и общественных связей Банка России сообщает, что в связи с производственной необходимостью и в дополнение к приказу Банка России от 23.12.2009 ОД-815 «О назначении временной администрации по управлению кредитной организацией Закрытое акционерное общество „МЕГА БАНК“ ЗАО „МЕГА БАНК“ (г. Тюмень) в связи с отзывом лицензии на осуществление банковских операций» Банк России принял решение (приказ от 21.01.2010 № ОД-24) ввести с 22 января 2010 года в состав временной администрации по управлению кредитной организацией Закрытое акционерное общество «МЕГА БАНК» Колесникова Геннадия Викторовича — главного эксперта отдела организации учета требований кредиторов Департамента урегулирования требований кредиторов государственной корпорации «Агентство по страхованию вкладов» (по согласованию).
При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100121_123007v-sos4.htm
34;21.01.2010;Пресс-релиз;Об уточнении персонального состава временной администрации;"Департамент внешних и общественных связей Банка России сообщает, что в связи с производственной необходимостью и в дополнение к приказу Банка России от 23.12.2009 ОД-815 «О назначении временной администрации по управлению кредитной организацией Закрытое акционерное общество „МЕГА БАНК“ ЗАО „МЕГА БАНК“ (г. Тюмень) в связи с отзывом лицензии на осуществление банковских операций» Банк России принял решение (приказ от 21.01.2010 № ОД-23) вывести с 22 января 2010 года из состава временной администрации по управлению кредитной организацией Закрытое акционерное общество «МЕГА БАНК» Чумаева Александра Викторовича — заместителя директора Департамента организации страхования вкладов государственной корпорации «Агентство по страхованию вкладов (по согласованию) и Никифорова Алексея Андреевича — ведущего эксперта отдела организации выплат возмещения по вкладам Департамента организации страхования вкладов государственной корпорации «Агентство по страхованию вкладов» (по согласованию).
При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100121_123007v-sos3.htm
35;21.01.2010;Пресс-релиз;Об уточнении персонального состава временной администрации;"Департамент внешних и общественных связей Банка России сообщает, что в связи с производственной необходимостью и в дополнение к приказу Банка России от 09.12.2009 № ОД-777 «О назначении временной администрации по управлению кредитной организацией Акционерный Банк „Сир“ (открытое акционерное общество) АБ „Сир“ (ОАО) (г. Якутск) в связи с отзывом лицензии на осуществление банковских операций» Банк России принял решение (приказ от 21.01.2010 № ОД-22):
— вывести с 22 января 2010 года из состава временной администрации по управлению кредитной организацией Акционерный Банк «Сир» (открытое акционерное общество) Поликарпову Акулину Ивановну — заместителя главного бухгалтера РКЦ г. Нюрба НБ Республики Саха (Якутия) Банка России;
— ввести с 22 января 2010 года в состав временной администрации по управлению кредитной организацией Акционерный Банк «Сир» (открытое акционерное общество) Яковлеву Наталью Николаевну — экономиста 2 категории отдела бухгалтерского учета и отчетности РКЦ г. Нюрба НБ Республики Саха (Якутия) Банка России.
При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100121_123006v-sos2.htm
36;21.01.2010;Пресс-релиз;Об условиях проведения Банком России 22.01.2010 операций по предоставлению кредитным организациям обеспеченных кредитов Банка России;"Департамент внешних и общественных связей Банка России сообщает условия проведения Банком России 22 января 2010 года операций по предоставлению кредитным организациям обеспеченных кредитов Банка России.




Время приема заявлений/заявок кредитных организаций c 9:00 до 15:45
Время приема заявлений/заявок кредитных организаций с использованием Системы электронных торгов ЗАО «ММВБ»*
сессия 1 с 11:00 до 12:00
сессия 2 с 15:00 до 16:00
* По Московскому времени.

При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100121_123309kredit-stavka.htm
37;21.01.2010;Пресс-релиз;Объем международных резервов на 15.01.2010;"Департамент внешних и общественных связей Банка России сообщает, что объем международных резервов Российской Федерации по состоянию на 15 января 2010 года составлял 441,4 млрд. долларов США, против 440,9 млрд. долларов США на 8 января 2010 года.

При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100121_112722zv.htm
38;21.01.2010;Пресс-релиз;Об условиях проведения Банком России 21.01.2010 операций по привлечению денежных средств в депозиты;"Департамент внешних и общественных связей Банка России сообщает условия проведения Банком России 21 января 2010 года операций по привлечению денежных средств кредитных организаций в валюте Российской Федерации в депозиты, открываемые в Банке России, на стандартных условиях по фиксированным процентным ставкам.




Минимальная сумма, принимаемая Банком России в депозит:



Время приема обращений/заявок кредитных организаций о заключении депозитной сделки на стандартном условии по фиксированной процентной ставке, о востребовании депозита «до востребования»:


При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100121_104608depozit-stavk.htm
39;21.01.2010;Пресс-релиз;Итоги размещения выпуска ОФЗ с постоянным купонным доходом;"Департамент внешних и общественных связей Банка России сообщает, что аукцион по размещению выпуска облигаций федерального займа с постоянным купонным доходом № SU25072RMFS (выпуск — 20 января 2010 года, погашение — 23 января 2013 года, срок обращения — 1099 дней) состоялся 20 января 2010 года.
Количество организаций-дилеров, принявших участие в аукционе — 51.
Объем выпуска, объявленный Министерством финансов Российской Федерации, составил 45 000 000 000 руб. 00 коп. Была разрешена подача неконкурентных заявок в объеме не более 25,00% от общего объема заявок, поданных дилером.
На аукцион подавались заявки в диапазоне от 100,5340% до 80,0000% от номинала. Общий объем поданных конкурентных и неконкурентных заявок составил 62 041 039 000 руб. 00 коп. по номиналу.
Минимальная цена удовлетворенных конкурентных заявок в соответствии с решением Министерства финансов Российской Федерации составила 100,1111% от номинала. Конкурентные заявки удовлетворены на общий объем 33 422 285 000 руб. 00 коп. по номиналу (что составляет 59,17% от общего объема поданных конкурентных заявок).
Средневзвешенная цена всех удовлетворенных на аукционе заявок составила 100,4203% от номинала. По этой цене были удовлетворены неконкурентные заявки на общий номинальный объем 5 535 292 000 руб. 00 коп.
Доходность облигаций по итогам аукциона:




При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100121_180356itogi.htm
40;21.01.2010;Пресс-релиз;Об итогах проведения депозитных аукционов;"Департамент внешних и общественных связей Банка России сообщает, что 21 января 2010 года Центральный банк Российской Федерации в соответствии со ст. 46 Федерального закона от 10.07.2002 № 86-ФЗ «О Центральном банке Российской Федерации (Банке России)» и Положением Банка России от 05.11.2002 № 203-П «О порядке проведения Центральным банком Российской Федерации депозитных операций с кредитными организациями в валюте Российской Федерации» провел депозитные аукционы, в том числе с использованием системы «Рейтерс-Дилинг», Системы электронных торгов ЗАО ММВБ и путем оформления Договоров-Заявок, со сроком привлечения средств в депозит 4 недели (дата привлечения средств в депозит — 22 января 2010 года, дата возврата депозита и уплаты процентов — 19 февраля 2010 года) и 3 месяца (дата привлечения средств в депозит — 22 января 2010 года, дата возврата депозита и уплаты процентов — 23 апреля 2010 года).
В аукционе со сроком привлечения средств в депозит 4 недели приняли участие 106 банков-резидентов из 48 регионов.
На аукцион банками были поданы заявки с предложением процентных ставок в диапазоне от 4,5 до 28 процентов годовых.
Центральным банком Российской Федерации установлена ставка отсечения в размере 5,05 процента годовых.
Средневзвешенная процентная ставка — 4,97 процента годовых.

Аукцион со сроком привлечения средств в депозит 3 месяца признан несостоявшимся в связи с участием одной кредитной организации.
При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100121_143926da.htm
41;20.01.2010;Пресс-релиз;О предоставлении лицензии на привлечение во вклады денежных средств физических лиц;"Департамент внешних и общественных связей Банка России сообщает, что 20 января 2010 года Комитет банковского надзора Банка России принял решение о предоставлении лицензии на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте Обществу с ограниченной ответственностью Коммерческому банку «СИНКО-БАНК» ООО КБ «СИНКО-БАНК» (№ 2838, г. Москва), обратившемуся с ходатайством в связи с истечением двух лет со дня прекращения права на работу с вкладами. В соответствии с действующим законодательством ООО КБ «СИНКО-БАНК» становится участником системы страхования вкладов.
При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100120_144144licenz.htm
42;20.01.2010;Пресс-релиз;О результатах мониторинга максимальных процентных ставок кредитных организаций;"Департамент внешних и общественных связей Банка России сообщает результаты мониторинга в январе 2010 г. максимальных процентных ставок (по вкладам в российских рублях) десяти кредитных организаций1, привлекающих наибольший объём депозитов физических лиц.
I декада января — 12,97%
II декада января — 12,41%

1 СБЕРБАНК РОССИИ (1481) — www.sbrf.ru, ВТБ 24 (1623) — www.vtb-24.ru, БАНК МОСКВЫ (2748) - www.bm.ru, РАЙФФАЙЗЕНБАНК (3292) — www.raiffeisen.ru, ГАЗПРОМБАНК (354) — www.gazprombank.ru, РОСБАНК (2272) — www.rosbank.ru, АЛЬФА-БАНК (1326) — www.alfabank.ru, УРАЛСИБ (2275) — www.bankuralsib.ru, МДМ БАНК (323) — www.mdm.ru (mdm.ru), ПРОМСВЯЗЬБАНК (3251) — www.psbank.ru. Мониторинг проведен Департаментом банковского регулирования и надзора Банка России с использованием информации, представленной на указанных Web-сайтах.


При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100120_132619monitoring.htm
43;20.01.2010;Пресс-релиз;"О выходе очередного номера ""Вестника Банка России""";"Департамент внешних и общественных связей сообщает, что 20 января 2010 года вышел «Вестник Банка России» № 2 (1171).
В номере представлены перечень кредитных организаций, чьи поручительства могут приниматься в обеспечение по кредитам Банка России, по состоянию на 14 января 2010 года, сообщения государственной корпорации «Агентство по страхованию вкладов» для вкладчиков Закрытого акционерного общества «МЕГА БАНК» и для вкладчиков ОТКРЫТОГО АКЦИОНЕРНОГО ОБЩЕСТВА КОММЕРЧЕСКИЙ БАНК «БАНК РАЗВИТИЯ ПРОМЫШЛЕННОСТИ».
Опубликованы следующие приказы Банка России: от 13.01.2010 № ОД-10 об уточнении персонального состава временной администрации по управлению кредитной организацией ЗАО АКБ «МИБ» (г. Москва); от 13.01.2010 № ОД-11 об уточнении персонального состава временной администрации по управлению кредитной организацией КБ «Либра» ООО (г. Москва); от 14.01.2010 № ОД-12 о прекращении деятельности временной администрации по управлению кредитной организацией ООО «Комбанк «Первомайский» (г. Ижевск); от 15.01.2010 № ОД-14 о прекращении деятельности временной администрации по управлению кредитной организацией МБ «СЕНАТОР» (ООО) (г. Москва).
Напечатаны еженедельные сводные данные по секторам финансового рынка, официальные и информационные сообщения Банка России, официальные курсы иностранных валют к рублю Российской Федерации, устанавливаемые Банком России.
В «Вестнике Банка России» № 2 опубликованы следующие официальные документы Банка России:
Указание Банка России от 01.12.2009 № 2351-У «О внесении изменений в Указание Банка России от 31 августа 2005 года № 1610-У «О порядке направления запросов и получения информации из Центрального каталога кредитных историй субъектом кредитной истории и пользователем кредитной истории посредством обращения в Представительство Банка России в сети Интернет» (вступает в силу по истечении 10 дней после дня его официального опубликования в «Вестнике Банка России»);
Указание Банка России от 01.12.2009 № 2352-У «О внесении изменений в Указание Банка России от 31 августа 2005 года № 1611-У «О порядке и формах представления бюро кредитных историй информации, содержащейся в титульных частях кредитных историй, и кодов субъектов кредитных историй в Центральный каталог кредитных историй» (вступает в силу по истечении 10 дней после дня его официального опубликования в «Вестнике Банка России»);
Указание Банка России от 01.12.2009 № 2353-У «О внесении изменений в Указание Банка России от 31 августа 2005 года № 1612-У «О порядке направления запросов и получения информации из Центрального каталога кредитных историй субъектом кредитной истории и пользователем кредитной истории посредством обращения в кредитную организацию» (вступает в силу по истечении 10 дней после дня его официального опубликования в «Вестнике Банка России»);
Указание Банка России от 31.12.2009 № 2379-У и Приказ Минфина России от 31.12.2009 № 153н «О признании утратившими силу отдельных актов Министерства финансов Российской Федерации, Государственной налоговой службы Российской Федерации и Центрального банка Российской Федерации» (вступает в силу по истечении 10 дней после дня его официального опубликования в «Вестнике Банка России»);
Письмо Банка России от 12.01.2010 № 3-Т «О кодах классификации доходов бюджетов Российской Федерации, администрируемых Департаментом лицензирования деятельности и финансового оздоровления кредитных организаций Банка России, и реквизитах платежных поручений на перечисление этих доходов»;
Приказ Банка России от 12.01.2010 № ОД-3 «О поправочных коэффициентах Банка России» (применяется со дня его опубликования в «Вестнике Банка России»);
Письмо Банка России от 14.01.2010 № 6-Т «Об определении курсов иностранных валют по отношению к рублю, официальные курсы которых не устанавливаются Банком России»;
Письмо Банка России от 15.01.2010 № 7-Т «О перечне организаций» (применяется со дня его опубликования в «Вестнике Банка России»).
В рубрике «К 150-летию Банка России» представлен материал «Главное управление Банка России по Оренбургской области: преемственность — наша политика».
Напечатан перечень нормативных актов, распорядительных документов и писем Банка России, а также аналитических и справочно-статистических материалов, опубликованных в «Вестнике Банка России» в IV квартале 2009 года.
При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100120_170156vbr.htm
44;20.01.2010;Пресс-релиз;"О внесении изменений в отдельные нормативные акты Банка России, подготовленные в рамках реализации Федерального закона ""О кредитных историях""";"Департамент внешних и общественных связей Банка России сообщает, что 31 декабря 2009 года Министерством юстиции Российской Федерации зарегистрированы Указание Банка России от 1 декабря 2009 года № 2351-У «О внесении изменений в Указание Банка России от 31 августа 2005 года № 1610-У «О порядке направления запросов и получения информации из Центрального каталога кредитных историй субъектом кредитной истории и пользователем кредитной истории посредством обращения в Представительство Банка России в сети Интернет» (далее — Указание № 2351-У) и Указание Банка России от 1 декабря 2009 года № 2352-У «О внесении изменений в Указание Банка России от 31 августа 2005 года № 1611-У «О порядке и формах представления бюро кредитных историй информации, содержащейся в титульных частях кредитных историй, и кодов субъектов кредитных историй в Центральный каталог кредитных историй» (далее — Указание № 2352-У), также 25 декабря 2009 года Министерством юстиции Российской Федерации зарегистрировано Указание Банка России от 1 декабря 2009 года № 2353-У «О внесении изменений в Указание Банка России от 31 августа 2005 года № 1612-У «О порядке направления запросов и получения информации из Центрального каталога кредитных историй субъектом кредитной истории и пользователем кредитной истории посредством обращения в кредитную организацию» (далее — Указание № 2353-У).
Указание № 2351-У, Указание № 2352-У и Указание № 2353-У разработаны и приняты Банком России в целях реализации статьи 13 Федерального закона от 30 декабря 2004 года № 218-ФЗ «О кредитных историях» (далее — Федеральный закон «О кредитных историях»).
Указание № 2351-У, Указание № 2352-У и Указание № 2353-У подготовлены в целях совершенствования нормативной базы по вопросам взаимодействия между Центральным каталогом кредитных историй, бюро кредитных историй и субъектами (пользователями) кредитных историй.
Указания предусматривают:
— оптимизацию автоматизированного процесса по отправке субъектами (пользователями) кредитных историй запросов в Центральный каталог кредитных историй путем введения возможности отправки не только единичных запросов (как было реализовано ранее), но и пакетной отправки информации, при которой одно электронное сообщение может содержать несколько запросов субъектов (пользователей) кредитных историй;
— уточнение порядка формирования кода субъекта кредитной истории, при котором предусматривается выдача (на бумажном носителе) кода субъекта кредитной истории субъекту кредитной истории источником формирования кредитной истории;
— необходимость указывать в ответе Центрального каталога кредитных историй на запросы субъектов (пользователей) кредитных историй не только адрес бюро кредитных историй, но и телефон бюро кредитных историй;
— с учетом требований Федерального закона «О кредитных историях» о формировании кредитных историй субъектов кредитных историй — индивидуальных предпринимателей в порядке, предусмотренном для физических лиц — вносятся аналогичные уточнения в порядок направления в Центральный каталог кредитных историй титульных частей кредитных историй и запросов о месте хранения кредитных историй субъектов кредитных историй;
— установление сроков информирования субъектов (пользователей) кредитных историй об ответе Центрального каталога кредитных историй на запросы о наличии кредитной истории, направленные ими в Центральный каталог кредитных историй посредством обращения в кредитные организации: от двух до пяти рабочих дней — в зависимости от наличия у кредитной организации (филиала) прямого доступа (подключения) к автоматизированной системе «Центральный каталог кредитных историй».
До вступления в силу Указания № 2353-У были определены сроки направления кредитными организациями запросов в Центральный каталог кредитных историй и ответа Центрального каталога кредитных историй на такие запросы.
Указание № 2351-У, Указание № 2352-У и Указание № 2353-У вступают в силу по истечении 10 дней после дня их официального опубликования в «Вестнике Банка России».
При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100120_103920intern1.htm
