0;1;2;3;4;5
49;06.10.2014;Пресс-релиз;О переоформлении документа, подтверждающего наличие лицензии;"Банк России 2 октября 2014 года принял решение переоформить документ, подтверждающий наличие лицензии на осуществление деятельности по управлению инвестиционными фондами, паевыми инвестиционными фондами и негосударственными пенсионными фондами Общества с ограниченной ответственностью Управляющей компании «АТ-Менеджмент» (г. Москва) в связи с изменением места нахождения.
При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=06102014_121403sbrfr2014-10-06T12_10_21.htm
50;06.10.2014;Пресс-релиз;Об утверждении отчета о прекращении паевого инвестиционного фонда;"Банк России 30 сентября 2014 года принял решение утвердить отчет о прекращении Открытого паевого инвестиционного фонда смешанных инвестиций «Ценные бумаги» под управлением Общества с ограниченной ответственностью «Управляющая компания «Русский Инвестиционный Клуб» (г. Москва)и исключить указанный фонд из реестра паевых инвестиционных фондов.
При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=06102014_113814sbrfr2014-10-06T11_36_09.htm
51;06.10.2014;Пресс-релиз;О незаконном использовании имени Налоговой службы США;"Банк России информирует о выявлении Налоговой службой США (Internal Revenue Service, далее — IRS) фактов незаконного использования имени IRS с целью получения от финансовых институтов информации о владельцах счетов, информации по счетам или иной конфиденциальной информации, находящейся в их распоряжении.
Как правило, посредством электронной почты злоумышленники направляли от имени IRS в финансовые институты, зарегистрированные в целях соблюдения Закона США «О налогообложении иностранных счетов» (Foreign Account Tax Compliance Act, далее — FATCA) на интернет-сайте IRS, запросы, в которых указывали идентификационный номер адресата (Global Intermediary Identification Number — GIIN) и требовали срочно сообщить конфиденциальную информацию с приложением форм отчетности, предусмотренных IRS.
В связи с этим IRS опубликовала информационное сообщение для международных финансовых институтов с предупреждением о выявленных фактах незаконного использования ее имени http://www.irs.gov/uac/Newsroom/IRS-Warns-Financial-Institutions-of-Scams-Designed-to-Steal-FATCA-Related-Account-Data
В письме служба предупредила, что не требует от финансовых институтов предоставления как информации о владельце счетов или финансовой информации по счетам, так и предоставления паролей к порталу FATCA посредством электронной почты, факса, смс или социальных сетевых сервисов. Для информирования о выявленных случаях IRS создана отдельная электронная страница на интернет сайте http://www.treasury.gov/tigta/contact_report_scam.shtml
Банк России, со своей стороны, рекомендует российским финансовым институтам проявлять особое внимание при получении подобных запросов.

При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=06102014_201852if2014-10-06T20_10_45.htm
52;06.10.2014;Пресс-релиз;О проведении аукциона РЕПО на срок 1 неделя;"Банк России принял решение о проведении 7 октября 2014 года аукциона РЕПО на срок 1 неделя.



При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=06102014_161833if2014-10-06T16_14_40.htm
53;06.10.2014;Пресс-релиз;О заседании Совета руководителей центральных (национальных) банков государств – участников ЕврАзЭC;"Совет руководителей центральных (национальных) банков государств — участников ЕврАзЭС (далее — Совет) провел 2-4 октября 2014 года 31-е заседание в г. Сочи.
В заседании Совета приняли участие заместитель Председателя Центрального банка Российской Федерации М.И. Сухов, заместитель Председателя Правления Национального банка Республики Беларусь
С.В. Калечиц, заместитель Председателя Национального Банка Республики Казахстан О.А. Смоляков, заместитель Председателя Национального банка Кыргызской Республики Н.Ж. Жениш, первый заместитель Председателя Национального банка Таджикистана Д.З. Юсуфиён, ответственные работники центральных (национальных) банков государств — участников ЕврАзЭС, Межгосударственного банка.
На заседании Совета, в том числе, были рассмотрены вопросы о состоянии платежных балансов и динамике международных резервов государств — участников ЕврАзЭС; внедрении в банковскую практику стандартов Базель III; деятельности по организации совместного надзора (оверсайта)/наблюдения за платежными системами центральными (национальными) банками; требованиях регулятора к управлению рисками в платежных системах, осуществляющих трансграничные переводы денежных средств в рамках ЕврАзЭС.
Обсуждались вопросы реализации Соглашения о сотрудничестве в области организации интегрированного валютного рынка государств — участников ЕврАзЭС; реализации Концепции сотрудничества в валютной сфере; Программе деятельности Совета руководителей центральных (национальных) банков государств — участников ЕврАзЭС на 2015-2016 годы.
По итогам заседания Совета принято решение провести во втором полугодии 2016 года повторный опрос среди центральных (национальных) банков государств — участников ЕврАзЭС по внедрению стандартов капитала и ликвидности в соответствии с Базель III.
Центральным (национальным) банкам государств — участников ЕврАзЭС также рекомендовано провести консультации по вопросам составления статистики «личных переводов» и управления рисками в платежных системах, осуществляющих трансграничные переводы денежных средств в рамках ЕврАзЭС.
Следующее заседание Совета руководителей центральных (национальных) банков государств — участников ЕврАзЭС планируется провести в первом полугодии 2015 года в Республике Таджикистан.
При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=06102014_104605if2014-10-06T10_37_04.htm
54;03.10.2014;Пресс-релиз;О замене бланков лицензий по видам страховой деятельности;"Банк России принял решения заменить бланки лицензий по видам страховой деятельности следующим организациям:
Обществу с ограниченной ответственностью «Международная страховая компания «АйАйСи»;
Обществу с ограниченной ответственностью «Страховая компания «ЭСТЕР»;
Обществу с ограниченной ответственностью «Страховая компания «Советская»;
Закрытому акционерному обществу «Д2 Страхование»;
Обществу с ограниченной ответственностью страховой компании «Связной Страхование».
При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=03102014_171144sbrfr2014-10-03T17_05_00.htm
55;03.10.2014;Пресс-релиз;О регистрации правил доверительного управления;"Банк России 2 октября 2014 года принял решение зарегистрировать правила доверительного управления Закрытым паевым инвестиционным фондом недвижимости «Разумный выбор» под управлением Невский Кэпитал Партнерс (Общество с ограниченной ответственностью).
При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=03102014_162108sbrfr2014-10-03T16_16_56.htm
56;03.10.2014;Пресс-релиз;О включении в Реестр управляющих компаний специализированных обществ;"Банк России 30 сентября принял решение включить Открытое акционерное общество «Агентство финансирования жилищного строительства» в Реестр управляющих компаний специализированных обществ.
При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=03102014_131633sbrfr2014-10-03T13_11_48.htm
57;03.10.2014;Пресс-релиз;О внесении сведений в государственный реестр саморегулируемых организаций;"Банк России 2 октября 2014 года принял решение внести сведения о некоммерческом партнерстве «Альянс микрофинансовых организаций «Институты развития малого и среднего бизнеса» в государственный реестр саморегулируемых организаций микрофинансовых организаций (г. Москва).
При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=03102014_131529sbrfr2014-10-03T13_09_18.htm
58;03.10.2014;Пресс-релиз;Об отзыве лицензии субъекта страхового дела;"Банк России приказом от 02.10.2014 года № ОД-2699 отозвал лицензию на осуществление посреднической деятельности в качестве страхового брокера Общества с ограниченной ответственностью «Страховой брокер «Страховка24.рф» (регистрационный номер по единому государственному реестру субъектов страхового дела 4012).
Данное решение принято в связи с отказом субъекта страхового дела от осуществления предусмотренной лицензией деятельности и вступает в силу со дня его опубликования в печатном органе.
При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=03102014_131135sbrfr2014-10-03T13_07_40.htm
59;03.10.2014;Пресс-релиз;Об эмиссии ценных бумаг;"Банк России 30 сентября 2014 года принял решения:

Зарегистрировать отчеты об итогах выпуска неконвертируемых процентных документарных облигаций на предъявителя серий 01, 02, 03 открытого акционерного общества «Объединенная химическая компания «УРАЛХИМ», размещавшихся путем закрытой подписки, государственные регистрационные номера выпусков 4-01-55329-Е, 4-02-55329-Е и 4-03-55329-Е.
В связи с неразмещением ни одной ценной бумаги указанные выпуски ценных бумаг признать несостоявшимися и аннулировать их государственную регистрацию.

Приостановить эмиссию ценных бумаг открытого акционерного общества ""Инновационный индустриальный парк — Технопарк в сфере высоких технологий «Технополис «Химград», размещаемых путем закрытой подписки, государственный регистрационный номер дополнительного выпуска 1-01-57125-D-003D.

Зарегистрировать выпуск неконвертируемых процентных документарных жилищных облигаций с ипотечным покрытием на предъявителя классов «А1» и «А2», размещаемых путем открытой подписки, неконвертируемых процентных документарных жилищных облигаций с ипотечным покрытием на предъявителя класса «Б», размещаемых путем закрытой подписки, и проспект неконвертируемых процентных документарных жилищных облигаций с ипотечным покрытием на предъявителя классов «А1» и «А2» закрытого акционерного общества «Ипотечный агент Уралсиб 02».
Выпускам ценных бумаг присвоить государственные регистрационные номера 4-01-82411-H, 4-02-82411-H и 4-03-82411-H.

Зарегистрировать отчет об итогах дополнительного выпуска обыкновенных именных бездокументарных акций открытого акционерного общества «Особая экономическая зона «Иннополис», размещенных путем закрытой подписки, государственный регистрационный номер дополнительного выпуска 1-01-57384-D-001D.

Зарегистрировать отчет об итогах дополнительного выпуска обыкновенных именных бездокументарных акций открытого акционерного общества «Наш дом — Приморье», размещенных путем закрытой подписки, государственный регистрационный номер дополнительного выпуска 1-01-31624-F-008D.

Зарегистрировать изменения в решение о дополнительном выпуске обыкновенных именных бездокументарных акций акционерного общества «Мосводоканал», размещаемых путем закрытой подписки.
Дополнительному выпуску ценных бумаг присвоить государственный регистрационный номер 1-01-55517-Е-002D.

Зарегистрировать выпуск обыкновенных именных бездокументарных акций Акционерного общества «Негосударственный Пенсионный Фонд «МЕЧЕЛ-ФОНД», размещаемых путем распределения акций.
Выпуску ценных бумаг присвоить государственный регистрационный номер 1-01-50195-А.
При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=03102014_131030sbrfr2014-10-03T13_04_09.htm
60;03.10.2014;Пресс-релиз;Об уточнении методики оценки качества управления кредитной организации, осуществляющей функции центрального контрагента;"Банк России издал Указание от 21.08.2014 № 3367-У «О внесении изменений в Указание Банка России от 3 декабря 2012 года № 2919-У «Об оценке качества управления кредитной организации, осуществляющей функции центрального контрагента» (далее — Указание), зарегистрированное Министерством юстиции Российской Федерации 18 сентября 2014 года № 34094.
Указание принято с целью уточнения методики оценки качества управления центрального контрагента (далее — ЦК), расчета показателей качества управления ЦК, в том числе с учетом международных стандартов деятельности ЦК.
Указание предусматривает:
— право применения Банком России мер в случае выявления фактов несоответствия качества управления ЦК оценке «удовлетворительно»;
— расширение перечня оснований для отзыва решения Банка России о признании качества управления ЦК удовлетворительным;
— установление ограничений по размещению ЦК денежных средств в драгоценных металлах;
— уточнение требований к ценным бумагам, принимаемым ЦК в качестве обеспечения;
— предоставление возможности открытия ЦК корреспондентских счетов в банках-резидентах стран-участников СНГ;
— изменение подхода к установлению уровня рейтинга банков-резидентов при открытии ЦК корреспондентских счетов и размещении денежных средств.
Указание вступает в силу по истечении 10 дней после дня его официального опубликования в «Вестнике Банка России».
При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=03102014_130101if2014-10-03T12_58_11.htm
61;02.10.2014;Пресс-релиз;О выходе очередного номера «Вестника Банка России»;"Вышел «Вестник Банка России» № 88 (1566) от 2 октября 2014 года.
В рубрике «Кредитные организации» опубликованы приказы Банка России:
от 30.09.2014 № ОД-2659 об уточнении персонального состава временной администрации по управлению кредитной организацией «Банк24.ру» (ОАО) (г. Москва);
от 30.09.2014 № ОД-2660 об уточнении персонального состава временной администрации по управлению кредитной организацией ОАО Банк «Западный» (г. Москва);
от 30.09.2014 № ОД-2661 об уточнении персонального состава временной администрации по управлению кредитной организацией КБ СССБ (ООО) (г. Москва);
от 30.09.2014 № ОД-2662 об уточнении персонального состава временной администрации по управлению кредитной организацией ЗАО СРЦ (г. Новосибирск).
В рубрике «Некредитные финансовые организации» напечатан приказ Банка России от 30.09.2014 № ОД-2673 о приостановлении действия лицензии на осуществление страхования Общества с ограниченной ответственностью Страховой компании «Аркада».
В «Вестнике Банка России» № 88 опубликованы официальные документы:
Указание Банка России от 12.09.2014 № 3380-У «О минимальных (стандартных) требованиях к условиям осуществления добровольного страхования средств наземного транспорта (за исключением средств железнодорожного транспорта) и добровольного страхования гражданской ответственности владельцев автотранспортных средств» (вступает в силу по истечении 10 дней после дня его официального опубликования в «Вестнике Банка России»);
Указание Банка России от 19.09.2014 № 3384-У «О предельных размерах базовых ставок страховых тарифов и коэффициентах страховых тарифов, требованиях к структуре страховых тарифов, а также порядке их применения страховщиками при определении страховой премии по обязательному страхованию гражданской ответственности владельцев транспортных средств» (вступает в силу со дня вступления в силу постановления Правительства Российской Федерации о признании утратившим силу постановления Правительства Российской Федерации от 8 декабря 2005 года № 739 «Об утверждении страховых тарифов по обязательному страхованию гражданской ответственности владельцев транспортных средств, их структуры и порядка применения страховщиками при определении страховой премии». Коэффициенты страховых тарифов, указанные в строках 12–12.2 и 80 таблицы пункта 1 приложения 2 к настоящему Указанию, применяются с 1 января 2015 года);
Указание Банка России от 19.09.2014 № 3385-У «О требованиях к соглашению о прямом возмещении убытков и порядку расчетов между его участниками» (вступает в силу со дня вступления в силу приказа Министерства финансов Российской Федерации о признании утратившим силу приказа Министерства финансов Российской Федерации от 23 января 2009 года № 6н «Об утверждении Требований к соглашению о прямом возмещении убытков, порядка расчетов между страховщиками, а также особенностей бухгалтерского учета по операциям, связанным с прямым возмещением убытков»).
При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=02102014_142446vbr2014-10-02T14_18_30.htm
62;02.10.2014;Пресс-релиз;О деятельности ОАО Банк «Западный»;"Временная администрация по управлению ОАО Банк «Западный», назначенная приказом Банка России от 21.04.2014 № ОД-766 в связи с отзывом у банка лицензии на осуществление банковских операций, с первого дня осуществления своих функций столкнулась с фактами воспрепятствования ее деятельности. Руководство ОАО Банк «Западный» уклонилось от передачи договоров цессии, перевода долга и покупки векселей, а также правоустанавливающих документов на недвижимое имущество.
В ходе проведения обследования финансового состояния банка временная администрация выявила факты осуществления в преддверии отзыва лицензии операций по переуступке (цессии) активов на сумму 2,8 млрд. рублей и реализации объекта недвижимости балансовой стоимостью 0,9 млрд. рублей. Денежные средства в оплату за реализованные активы в банк не поступили.
Временная администрация установила факты вывода активов из банка путем приобретения банком паев закрытого паевого инвестиционного фонда по цене, существенно превышающей стоимость имущества фонда, а также выдачи банком ссуд организациям с сомнительной платежеспособностью.
Согласно заключению временной администрации, стоимость активов банка не превышает 14,3 млрд. рублей, при величине обязательств — 25,7 млрд. рублей.
В указанных обстоятельствах Банк России 19.05.2014 направил в Арбитражный суд г. Москвы заявление о признании ОАО Банк «Западный» несостоятельным (банкротом). Рассмотрение дела назначено на 07.10.2014 года.
Информация об осуществленных бывшими руководителями и собственниками ОАО Банк «Западный» финансовых операциях, имеющих признаки уголовно наказуемых деяний, направлена Банком России в Генеральную Прокуратуру Российской Федерации и Министерство внутренних дел Российской Федерации для рассмотрения и принятия соответствующих процессуальных решений.
При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=02102014_170245ik2014-10-02T16_54_02.htm
63;02.10.2014;Пресс-релиз;Об отказе во внесении сведений в государственный реестр микрофинансовых организаций;"Банк России 30 сентября 2014 года принял решение отказать во внесении в государственный реестр микрофинансовых организаций сведений о следующих организациях:
При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=02102014_180541sbrfr2014-10-02T18_01_23.htm
64;02.10.2014;Пресс-релиз;О внесении сведений в государственный реестр микрофинансовых организаций;"Банк России 30 сентября 2014 года принял решение внести в государственный реестр микрофинансовых организаций сведения о следующих организациях:
При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=02102014_180325sbrfr2014-10-02T18_00_00.htm
65;02.10.2014;Пресс-релиз;О переоформлении документов, подтверждающих наличие лицензий;"Банк России 30 сентября 2014 года принял решение переоформить документы, подтверждающие наличие лицензий на осуществление деятельности по управлению инвестиционными фондами, паевыми инвестиционными фондами и негосударственными пенсионными фондами следующим организациям:
— Акционерному обществу Управляющей компании «Траст Лайт»
(г. Москва) в связи с изменением наименования (ранее: Закрытое акционерное общество Управляющая компания «Траст Лайт»);
— Обществу с ограниченной ответственностью «ФИНАНСОВАЯ ИНВЕСТИЦИОННАЯ КОМПАНИЯ «ИНТЕРФИНАНС» (г. Москва) в связи с изменением места нахождения.
При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=02102014_175406sbrfr2014-10-02T17_48_40.htm
66;02.10.2014;Пресс-релиз;О регистрации изменений и дополнений в правила доверительного управления;"Банк России 1 октября 2014 года принял решение зарегистрировать изменения и дополнения в правила доверительного управления закрытым паевым инвестиционным фондом недвижимости «Солид — Земельный» под управлением Закрытого акционерного общества «СОЛИД Менеджмент».
При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=02102014_154418sbrfr2014-10-02T15_40_02.htm
67;02.10.2014;Пресс-релиз;О регистрации правил доверительного управления;"Банк России 30 сентября 2014 года принял решение зарегистрировать правила доверительного управления:
Закрытым паевым инвестиционным фондом недвижимости «Генезис» под управлением Общества с ограниченной ответственностью «ТЕТИС Кэпитал»;
Закрытым паевым инвестиционным фондом долгосрочных прямых инвестиций «МФОНД» под управлением Общества с ограниченной ответственностью «МФОНД»;
Закрытым паевым инвестиционным хедж-фондом «ТУГРА» под управлением Общества с ограниченной ответственностью Управляющей Компании «МАКСИМУМ».
При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=02102014_124620sbrfr2014-10-02T12_43_41.htm
68;02.10.2014;Пресс-релиз;Об отказе в регистрации изменений и дополнений в правила доверительного управления;"Банк России 30 сентября 2014 года принял решение отказать в регистрации изменений и дополнений в правила доверительного управления ипотечным покрытием ипотечных сертификатов участия «ИСУ-1» под управлением Закрытого акционерного общества «Управляющая Компания ГФТ КАПИТАЛ».
При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=02102014_124519sbrfr2014-10-02T12_38_39.htm
69;02.10.2014;Пресс-релиз;О регистрации изменений и дополнений в правила доверительного управления;"Банк России 30 сентября 2014 года принял решение зарегистрировать изменения и дополнения в правила доверительного управления:
Закрытым паевым инвестиционным фондом недвижимости «Бизнес-недвижимость» под управлением Закрытого акционерного общества Управляющей компании «Коллективные инвестиции», связанные с передачей прав и обязанностей по договору доверительного управления фондом другой управляющей компании;
Закрытым паевым инвестиционным фондом долгосрочных прямых инвестиций «Алгоритм» под управлением Общества с ограниченной ответственностью «РЕГИОН Портфельные инвестиции»;
Закрытым паевым инвестиционным фондом особо рисковых (венчурных) инвестиций «Атланта Венчур» под управлением Общества с ограниченной ответственностью «Управляющая компания «АТЛАНТА»;
Закрытым паевым инвестиционным фондом рентным «Перспектива» под управлением Общества с ограниченной ответственностью «ТРИНФИКО Пропети Менеджмент»;
Закрытым паевым инвестиционным фондом недвижимости «Рассказовка» под управлением Общества с ограниченной ответственностью «Управляющая компания «Эверест Эссет Менеджмент».
При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=02102014_124008sbrfr2014-10-02T12_35_44.htm
70;01.10.2014;Пресс-релиз;О выходе очередного номера «Вестника Банка России»;"Вышел «Вестник Банка России» № 87 (1565) от 1 октября 2014 года.
В рубрике «Кредитные организации» опубликованы приказы Банка России:
от 30.09.2014 № ОД-2647 об отзыве лицензии на осуществление банковских операций у кредитной организации ООО «ЭСИДБАНК» (г. Махачкала);
от 30.09.2014 № ОД-2648 о назначении временной администрации по управлению кредитной организацией ООО «ЭСИДБАНК» (г. Махачкала) в связи с отзывом лицензии на осуществление банковских операций;
от 30.09.2014 № ОД-2649 об отзыве лицензии на осуществление банковских операций у кредитной организации ОАО БАНК «ПРИОРИТЕТ» (г. Самара);
от 30.09.2014 № ОД-2650 о назначении временной администрации по управлению кредитной организацией ОАО БАНК «ПРИОРИТЕТ» (г. Самара) в связи с отзывом лицензии на осуществление банковских операций;
от 30.09.2014 № ОД-2651 об отзыве лицензии на осуществление банковских операций у кредитной организации КБ «СОЮЗПРОМБАНК» ООО (г. Москва);
от 30.09.2014 № ОД-2652 о назначении временной администрации по управлению кредитной организацией КБ «СОЮЗПРОМБАНК» ООО (г. Москва) в связи с отзывом лицензии на осуществление банковских операций.
В рубрике «Некредитные финансовые организации» напечатаны следующие приказы Банка России:
от 25.09.2014 № ОД-2611 об отзыве лицензии на осуществление страхования Общества с ограниченной ответственностью «Общество страхования жизни «Россия»;
от 25.09.2014 № ОД-2612 о приостановлении действия лицензии на осуществление посреднической деятельности в качестве страхового брокера Общества с ограниченной ответственностью «Страховой брокер Казанский»;
от 25.09.2014 № ОД-2613 об отзыве лицензии на осуществление страхования Общества с ограниченной ответственностью «Социальная Страховая Компания «ССК».
Приведены еженедельные сводные данные по секторам финансового рынка, информационные сообщения Банка России.
В «Вестнике Банка России» № 87 опубликованы официальные документы:
Указание Банка России от 21.08.2014 № 3367-У «О внесении изменений в Указание Банка России от 3 декабря 2012 года № 2919-У «Об оценке качества управления кредитной организации, осуществляющей функции центрального контрагента» (вступает в силу по истечении 10 дней после дня его официального опубликования в «Вестнике Банка России»);
Указание Банка России от 17.09.2014 № 3382-У «О внесении изменений в Указание Банка России от 30 апреля 2014 года № 3253-У «О порядке ведения реестра договоров, заключенных на условиях генерального соглашения (единого договора), сроках предоставления информации, необходимой для ведения указанного реестра, и информации из указанного реестра, а также предоставления реестра договоров, заключенных на условиях генерального соглашения (единого договора), в Центральный банк Российской Федерации (Банк России)» (вступает в силу с 1 октября 2014 года, за исключением подпункта 1.14, абзацев третьего и четвертого подпункта 1.15 пункта 1 настоящего Указания. Подпункт 1.14, абзацы третий и четвертый подпункта 1.15 пункта 1 настоящего Указания вступают в силу с 1 июля 2015 года);
Указание Банка России от 22.09.2014 № 3387-У ""О внесении изменения в преамбулу Указания Банка России от 13 декабря 2012 года № 2936-У ""О требованиях к кредитным организациям, с которыми Банк России совершает сделки РЕПО«(вступает в силу со дня его официального опубликования в «Вестнике Банка России»);
письмо Банка России от 25.09.2014 № 06-52/7617 «О некоторых вопросах, связанных с реорганизацией негосударственных пенсионных фондов».
При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=01102014_151804vbr2014-10-01T15_15_27.htm
