0;1;2;3;4;5
11;01.02.2010;Пресс-релиз;Об условиях проведения Банком России 01.02.2010 операций по привлечению денежных средств в депозиты;"Департамент внешних и общественных связей Банка России сообщает условия проведения Банком России 1 февраля 2010 года операций по привлечению денежных средств кредитных организаций в валюте Российской Федерации в депозиты, открываемые в Банке России, на стандартных условиях по фиксированным процентным ставкам.




Минимальная сумма, принимаемая Банком России в депозит:



Время приема обращений/заявок кредитных организаций о заключении депозитной сделки на стандартном условии по фиксированной процентной ставке, о востребовании депозита «до востребования»:



При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100201_110225depozit-stavk.htm
12;01.02.2010;Пресс-релиз;Об условиях проведения Банком России 02.02.2010 операций по предоставлению кредитным организациям обеспеченных кредитов Банка России;"Департамент внешних и общественных связей Банка России сообщает условия проведения Банком России 2 февраля 2010 года операций по предоставлению кредитным организациям обеспеченных кредитов Банка России.




Время приема заявлений/заявок кредитных организаций c 9:00 до 17:00
Время приема заявлений/заявок кредитных организаций с использованием Системы электронных торгов ЗАО «ММВБ» *
сессия 1 с 11:00 до 12:00
сессия 2 с 15:00 до 17:00
*по Московскому времени


При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100201_104815kredit-stavka.htm
13;03.03.2010;Пресс-релиз;Об условиях проведения Банком России 04.03.2010 операций по предоставлению кредитным организациям обеспеченных кредитов Банка России;"Департамент внешних и общественных связей Банка России сообщает условия проведения Банком России 4 марта 2010 года операций по предоставлению кредитным организациям обеспеченных кредитов Банка России.




Время приема заявлений/заявок кредитных организаций c 9:00 до 17:00
Время приема заявлений/заявок кредитных организаций с использованием Системы электронных торгов ЗАО «ММВБ» *
сессия 1 с 11:00 до 12:00
сессия 2 с 15:00 до 17:00
*по Московскому времени


При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100303_103120kredit-stavka.htm
14;03.03.2010;Пресс-релиз;О проведении депозитных аукционов;"Департамент внешних и общественных связей Банка России сообщает, что Центральный банк Российской Федерации 4 марта 2010 года (четверг) проведет депозитные аукционы с кредитными организациями — резидентами Российской Федерации.

При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100303_161842depozit.htm
15;03.03.2010;Пресс-релиз;О завершении размещения бескупонных краткосрочных облигаций Банка России;"Департамент внешних и общественных связей Банка России сообщает о завершении размещения бескупонных краткосрочных облигаций Банка России выпуска № 4-12-21BR0-9. По итогам размещения объем эмиссии бескупонных краткосрочных облигаций Банка России выпуска № 4-12-21BR0-9 составил 400 000 000 000 рублей по номиналу.

При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100303_143421obr-a-3.htm
16;02.03.2010;Пресс-релиз;Об условиях проведения Банком России 02.03.2010 операций по привлечению денежных средств в депозиты;"Департамент внешних и общественных связей Банка России сообщает условия проведения Банком России 2 марта 2010 года операций по привлечению денежных средств кредитных организаций в валюте Российской Федерации в депозиты, открываемые в Банке России, на стандартных условиях по фиксированным процентным ставкам.




Минимальная сумма, принимаемая Банком России в депозит:



Время приема обращений/заявок кредитных организаций о заключении депозитной сделки на стандартном условии по фиксированной процентной ставке, о востребовании депозита «до востребования»:



При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100302_104913depozit-stavk.htm
17;02.03.2010;Пресс-релиз;Об условиях проведения Банком России 03.03.2010 операций по предоставлению кредитным организациям обеспеченных кредитов Банка России;"Департамент внешних и общественных связей Банка России сообщает условия проведения Банком России 3 марта 2010 года операций по предоставлению кредитным организациям обеспеченных кредитов Банка России.




Время приема заявлений/заявок кредитных организаций c 9:00 до 17:00
Время приема заявлений/заявок кредитных организаций с использованием Системы электронных торгов ЗАО «ММВБ» *
сессия 1 с 11:00 до 12:00
сессия 2 с 15:00 до 17:00
*по Московскому времени
При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100302_103942kredit-stavka.htm
18;02.03.2010;Пресс-релиз;Об итогах проведения ломбардных кредитных аукционов;"Департамент внешних и общественных связей Банка России сообщает, что 2 марта 2010 года Центральный банк Российской Федерации провел ломбардные кредитные аукционы по американскому способу:
— со сроком кредита 2 недели (14 календарных дней), дата предоставления ломбардного кредита Банка России по итогам аукциона — 3 марта 2010 года, дата погашения ломбардного кредита и уплаты процентов по нему — 17 марта 2010 года;
— со сроком кредита 3 месяца (91 календарный день), дата предоставления ломбардного кредита Банка России по итогам аукциона — 3 марта 2010 года, дата погашения ломбардного кредита и уплаты процентов по нему — 2 июня 2010 года;
— со сроком кредита 6 месяцев (182 календарных дня), дата предоставления ломбардного кредита Банка России по итогам аукциона — 3 марта 2010 года, дата погашения ломбардного кредита и уплаты процентов по нему — 1 сентября 2010 года;
— со сроком кредита 12 месяцев (364 календарных дня), дата предоставления ломбардного кредита Банка России по итогам аукциона — 3 марта 2010 года, дата погашения ломбардного кредита и уплаты процентов по нему — 2 марта 2011 года.
По итогам аукциона со сроком предоставления денежных средств на 2 недели установлена ставка отсечения в размере 5,75% годовых.
Средневзвешенная процентная ставка — 5,76% годовых.
По итогам аукциона со сроком предоставления денежных средств на 3 месяца установлена ставка отсечения в размере 7,25% годовых.
Средневзвешенная процентная ставка — 7,31% годовых.
Ломбардный кредитный аукцион со сроком предоставления денежных средств на 6 месяцев признан несостоявшимся в связи с отсутствием заявок.
Ломбардный кредитный аукцион со сроком предоставления денежных средств на 12 месяцев признан несостоявшимся в связи с отсутствием заявок.

При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100303_100904lomb11-big.htm
19;02.03.2010;Пресс-релиз;О проведении аукциона по размещению в марте бескупонных краткосрочных облигаций Банка России;"Департамент внешних и общественных связей Банка России сообщает, что 12 марта 2010 г. на Московской межбанковской валютной бирже состоится аукцион по размещению бескупонных краткосрочных облигаций Банка России выпуска № 4-13-21BR1-0 (код расчетов S 1 ) с погашением 15 сентября 2010 года в объеме 500 млрд. руб .

Банк России устанавливает следующий регламент проведения аукциона:
12:00 — 12:40 — ввод заявок на аукцион по размещению облигаций Банка России;
13:15 — ввод цены отсечения для выпуска облигаций Банка России.

К участию в первичном размещении облигаций Банка России допускаются только кредитные организации, выполняющие функции дилера на рынке ГЦБ.
Обращение облигаций Банка России осуществляется среди кредитных организаций.

Оплата приобретаемых на аукционе облигаций Банка России выпуска № 4-13-21BR1-0 может осуществляться за счет денежных средств, полученных владельцами в результате продажи Банку России облигаций Банка России выпуска № 4-12-21BR0-9 в день исполнения сделок, заключённых на аукционе.

Выкуп облигаций Банка России выпуска № 4-12-21BR0-9 будет осуществляться Банком России 15 марта 2010 г. с 10:30 до 14:00 по московскому времени (код расчетов по сделкам выкупа — Т 0 ).
Цена выкупа облигаций Банка России выпуска № 4-12-21BR0-9 будет объявлена Банком России дополнительно.
К участию в выкупе допускаются дилеры, заключившие сделки на аукционе по размещению облигаций выпуска № 4-13-21BR1-0.

При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100302_164138obr.htm
20;01.03.2010;Пресс-релиз;Об уточнении персонального состава временной администрации;"Департамент внешних и общественных связей Банка России сообщает, что в связи с производственной необходимостью и в дополнение к приказу Банка России от 03.02.2010 № ОД-53 «О назначении временной администрации по управлению кредитной организацией Акционерный коммерческий городской банк „Арвеста“ (закрытое акционерное общество) ЗАО АКГБ „Арвеста“ (Краснодарский край, г. Армавир) в связи с отзывом лицензии на осуществление банковских операций» Банк России принял решение (приказ от 01.03.2010 № ОД-115) вывести с 1 марта 2010 года из состава временной администрации по управлению кредитной организацией Акционерный коммерческий городской банк «Арвеста» (закрытое акционерное общество) Тарасова Виктора Михайловича — главного эксперта отдела организации выплат возмещения по вкладам Департамента организации страхования вкладов государственной корпорации «Агентство по страхованию вкладов» (по согласованию).


При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100301_130218v-sos1.htm
21;01.03.2010;Пресс-релиз;О результатах мониторинга максимальных процентных ставок кредитных организаций;"Департамент внешних и общественных связей Банка России сообщает результаты мониторинга в феврале 2010 г. максимальных процентных ставок (по вкладам в российских рублях) десяти кредитных организаций1, привлекающих наибольший объём депозитов физических лиц.
I декада февраля — 11,37%
II декада февраля — 10,91%
III декада февраля — 10,87%

1 СБЕРБАНК РОССИИ (1481) — www.sbrf.ru, ВТБ 24 (1623) — www.vtb-24.ru, БАНК МОСКВЫ (2748) - www.bm.ru, РАЙФФАЙЗЕНБАНК (3292) — www.raiffeisen.ru, ГАЗПРОМБАНК (354) — www.gazprombank.ru, РОСБАНК (2272) — www.rosbank.ru, АЛЬФА-БАНК (1326) — www.alfabank.ru, УРАЛСИБ (2275) — www.bankuralsib.ru, МДМ БАНК (323) — www.mdm.ru (mdm.ru) , ПРОМСВЯЗЬБАНК (3251) — www.psbank.ru. Мониторинг проведен Департаментом банковского регулирования и надзора Банка России с использованием информации, представленной на указанных Web-сайтах.


При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100301_112827monitoring.htm
22;01.03.2010;Пресс-релиз;Об условиях проведения Банком России 02.03.2010 операций по предоставлению кредитным организациям обеспеченных кредитов Банка России;"Департамент внешних и общественных связей Банка России сообщает условия проведения Банком России 2 марта 2010 года операций по предоставлению кредитным организациям обеспеченных кредитов Банка России.




Время приема заявлений/заявок кредитных организаций c 9:00 до 17:00
Время приема заявлений/заявок кредитных организаций с использованием Системы электронных торгов ЗАО «ММВБ» *
сессия 1 с 11:00 до 12:00
сессия 2 с 15:00 до 17:00
*по Московскому времени


При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100301_105751kredit-stavka.htm
23;01.03.2010;Пресс-релиз;Об условиях проведения Банком России 01.03.2010 операций по привлечению денежных средств в депозиты;"Департамент внешних и общественных связей Банка России сообщает условия проведения Банком России 1 марта 2010 года операций по привлечению денежных средств кредитных организаций в валюте Российской Федерации в депозиты, открываемые в Банке России, на стандартных условиях по фиксированным процентным ставкам.




Минимальная сумма, принимаемая Банком России в депозит:



Время приема обращений/заявок кредитных организаций о заключении депозитной сделки на стандартном условии по фиксированной процентной ставке, о востребовании депозита «до востребования»:



При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100301_105233depozit-stavk.htm
24;01.03.2010;Пресс-релиз;О проведении ломбардных кредитных аукционов;"Департамент внешних и общественных связей Банка России сообщает, что Центральный банк Российской Федерации 2 марта 2010 года (вторник) проведет ломбардные кредитные аукционы с кредитными организациями—резидентами Российской Федерации со сроками предоставления денежных средств: 2 недели, 3 месяца, 6 месяцев, 12 месяцев.
При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100301_165525lombard.htm
25;02.04.2010;Пресс-релиз;О размещении средств федерального бюджета на банковские депозиты;"Департамент внешних и общественных связей Банка России сообщает, что 6 апреля 2010 года состоится отбор заявок по размещению временно свободных денежных средств федерального бюджета Российской Федерации на счетах коммерческих банков со следующими параметрами:




Расписание отбора заявок кредитных организаций:




При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100402_131924fed_bud.htm
26;02.04.2010;Пресс-релиз;Об условиях проведения Банком России 05.04.2010 операций по предоставлению кредитным организациям обеспеченных кредитов Банка России;"Департамент внешних и общественных связей Банка России сообщает условия проведения Банком России 5 апреля 2010 года операций по предоставлению кредитным организациям обеспеченных кредитов Банка России.




Время приема заявлений/заявок кредитных организаций c 9:00 до 17:00
Время приема заявлений/заявок кредитных организаций с использованием Системы электронных торгов ЗАО «ММВБ» *
сессия 1 с 11:00 до 12:00
сессия 2 с 15:00 до 17:00
*по Московскому времени

При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100402_110501kredit-stavka.htm
27;02.04.2010;Пресс-релиз;Об условиях проведения Банком России 02.04.2010 операций по привлечению денежных средств в депозиты;"Департамент внешних и общественных связей Банка России сообщает условия проведения Банком России 2 апреля 2010 года операций по привлечению денежных средств кредитных организаций в валюте Российской Федерации в депозиты, открываемые в Банке России, на стандартных условиях по фиксированным процентным ставкам.




Минимальная сумма, принимаемая Банком России в депозит:



Время приема обращений/заявок кредитных организаций о заключении депозитной сделки на стандартном условии по фиксированной процентной ставке, о востребовании депозита «до востребования»:




При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100402_105649depozit-stavk.htm
28;02.04.2010;Пресс-релиз;Объем денежной базы в узком определении на 29.03.2010;"Департамент внешних и общественных связей Банка России сообщает, что объем денежной базы в узком определении на 29 марта 2010 года составил 4581,8 млрд. рублей против 4617,4 млрд. рублей на 22 марта 2010 года.
Денежная база в узком определении включает выпущенные в обращение Банком России наличные деньги (с учетом остатков средств в кассах кредитных организаций) и остатки на счетах обязательных резервов по привлеченным кредитными организациями средствам в национальной валюте, депонируемых в Банке России.
При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100402_100659baza.htm
